,Unnamed: 0,num,title,play_share,index_num,week_num
1328,8,9,메이플스토리,2.2%,1328,44
1329,9,10,PC 기타게임,1.9%,1329,44
1330,10,11,피파온라인4,1.7%,1330,44
1331,11,12,바람의나라: 연,1.2%,1331,44
1332,12,13,모바일 종합 게임,1.1%,1332,44
1333,13,14,던파,1%,1333,44
1334,14,15,V4,0.9%,1334,44
1335,15,16,로스트아크,0.8%,1335,44
1336,16,17,리니지,0.7%,1336,44
1337,17,18,카트라이더,0.7%,1337,44
1338,18,19,디아블로2,0.6%,1338,44
1339,19,20,TFT,0.5%,1339,44
1340,20,21,오버워치,0.4%,1340,44
1341,21,22,비디오게임,0.4%,1341,44
1342,22,23,스페셜포스,0.3%,1342,44
1343,23,24,스타2,0.3%,1343,44
1344,24,25,워크래프트,0.3%,1344,44
1345,25,26,어몽 어스,0.3%,1345,44
1346,26,27,검은사막M,0.2%,1346,44
1347,27,28,테일즈런너,0.2%,1347,44
1348,28,29,GTA5,0.2%,1348,44
1349,29,30,거상,0.2%,1349,44
1350,0,1,LOL,34.3%,1350,45
1351,1,2,배틀그라운드,13.1%,1351,45
1352,2,3,스타,11.8%,1352,45
1353,3,4,서든어택,7.6%,1353,45
1354,4,5,피파온라인4,4.7%,1354,45
1355,5,6,어몽 어스,4.5%,1355,45
1356,6,7,리니지M,2.9%,1356,45
1357,7,8,메이플스토리,2.8%,1357,45
1358,8,9,TFT,2.3%,1358,45
1359,9,10,스팀게임,1.4%,1359,45
1360,10,11,V4,1.3%,1360,45
1361,11,12,모바일 종합 게임,1.2%,1361,45
1362,12,13,바람의나라: 연,1.1%,1362,45
1363,13,14,PC 기타게임,1.1%,1363,45
1364,14,15,로스트아크,1%,1364,45
1365,15,16,카트라이더,0.8%,1365,45
1366,16,17,리니지,0.7%,1366,45
1367,17,18,던파,0.5%,1367,45
1368,18,19,고전게임,0.5%,1368,45
1369,19,20,철권,0.5%,1369,45
1370,20,21,워크래프트,0.4%,1370,45
1371,21,22,스페셜포스,0.4%,1371,45
1372,22,23,발로란트,0.3%,1372,45
1373,23,24,비디오게임,0.3%,1373,45
1374,24,25,스타2,0.3%,1374,45
1375,25,26,테일즈런너,0.2%,1375,45
1376,26,27,오버워치,0.3%,1376,45
1377,27,28,검은사막M,0.2%,1377,45
1378,28,29,거상,0.2%,1378,45
1379,29,30,아이온,0.2%,1379,45
1380,0,1,LOL,40.5%,1380,46
1381,1,2,배틀그라운드,12.5%,1381,46
1382,2,3,스타,11.3%,1382,46
1383,3,4,서든어택,7.1%,1383,46
1384,4,5,메이플스토리,4.5%,1384,46
1385,5,6,TFT,2.8%,1385,46
1386,6,7,피파온라인4,2.4%,1386,46
1387,7,8,리니지M,2%,1387,46
1388,8,9,비디오게임,1.6%,1388,46
1389,9,10,V4,1.1%,1389,46
1390,10,11,PC 기타게임,1.2%,1390,46
1391,11,12,모바일 종합 게임,1%,1391,46
1392,12,13,바람의나라: 연,0.9%,1392,46
1393,13,14,스팀게임,0.9%,1393,46
1394,14,15,로스트아크,0.9%,1394,46
1395,15,16,고전게임,0.8%,1395,46
1396,16,17,어몽 어스,0.9%,1396,46
1397,17,18,리니지,0.8%,1397,46
1398,18,19,카트라이더,0.8%,1398,46
1399,19,20,철권,0.4%,1399,46
1400,20,21,던파,0.4%,1400,46
1401,21,22,스페셜포스,0.4%,1401,46
1402,22,23,발로란트,0.4%,1402,46
1403,23,24,스타2,0.3%,1403,46
1404,24,25,워크래프트,0.3%,1404,46
1405,25,26,오버워치,0.3%,1405,46
1406,26,27,거상,0.2%,1406,46
1407,27,28,테일즈런너,0.2%,1407,46
1408,28,29,아이온,0.2%,1408,46
1409,29,30,검은사막M,0.2%,1409,46
1410,0,1,LOL,29.7%,1410,47
1411,1,2,배틀그라운드,13%,1411,47
1412,2,3,스타,10.4%,1412,47
1413,3,4,서든어택,8.2%,1413,47
1414,4,5,TFT,6.1%,1414,47
1415,5,6,어몽 어스,4.2%,1415,47
1416,6,7,피파온라인4,3.7%,1416,47
1417,7,8,스팀게임,3.5%,1417,47
1418,8,9,리니지M,2.3%,1418,47
1419,9,10,메이플스토리,2.2%,1419,47
1420,10,11,V4,1.8%,1420,47
1421,11,12,모바일 종합 게임,1.9%,1421,47
1422,12,13,바람의나라: 연,1.2%,1422,47
1423,13,14,PC 기타게임,1.2%,1423,47
1424,14,15,로스트아크,1.1%,1424,47
1425,15,16,고전게임,1%,1425,47
1426,16,17,철권,0.9%,1426,47
1427,17,18,리니지,0.8%,1427,47
1428,18,19,카트라이더,0.9%,1428,47
1429,19,20,던파,0.4%,1429,47
1430,20,21,스페셜포스,0.4%,1430,47
1431,21,22,워크래프트,0.4%,1431,47
1432,22,23,비디오게임,0.4%,1432,47
1433,23,24,거상,0.3%,1433,47
1434,24,25,검은사막M,0.3%,1434,47
1435,25,26,오버워치,0.3%,1435,47
1436,26,27,아이온,0.2%,1436,47
1437,27,28,테일즈런너,0.2%,1437,47
1438,28,29,Blade N Soul,0.2%,1438,47
1439,29,30,마구마구,0.1%,1439,47
1440,0,1,LOL,32%,1440,48
1441,1,2,스타,14.9%,1441,48
1442,2,3,배틀그라운드,15%,1442,48
1443,3,4,서든어택,7.5%,1443,48
1444,4,5,피파온라인4,6%,1444,48
1445,5,6,어몽 어스,3.4%,1445,48
1446,6,7,TFT,2.3%,1446,48
1447,7,8,리니지M,2%,1447,48
1448,8,9,메이플스토리,1.9%,1448,48
1449,9,10,스팀게임,2.1%,1449,48
1450,10,11,세븐나이츠,1.1%,1450,48
1451,11,12,모바일 종합 게임,1%,1451,48
1452,12,13,PC 기타게임,1%,1452,48
1453,13,14,바람의나라: 연,0.8%,1453,48
1454,14,15,카트라이더,0.8%,1454,48
1455,15,16,로스트아크,0.7%,1455,48
1456,16,17,리니지,0.7%,1456,48
1457,17,18,V4,0.6%,1457,48
1458,18,19,고전게임,0.4%,1458,48
1459,19,20,던파,0.4%,1459,48
1460,20,21,스타2,0.4%,1460,48
1461,21,22,스페셜포스,0.3%,1461,48
1462,22,23,워크래프트,0.3%,1462,48
1463,23,24,비디오게임,0.3%,1463,48
1464,24,25,오버워치,0.3%,1464,48
1465,25,26,거상,0.2%,1465,48
1466,26,27,아이온,0.2%,1466,48
1467,27,28,테일즈런너,0.2%,1467,48
1468,28,29,검은사막M,0.2%,1468,48
1469,29,30,Blade N Soul,0.2%,1469,48
1470,0,1,LOL,36.5%,1470,49
1471,1,2,스타,17.5%,1471,49
1472,2,3,배틀그라운드,12.5%,1472,49
1473,3,4,서든어택,7.4%,1473,49
1474,4,5,TFT,3.9%,1474,49
1475,5,6,모바일 종합 게임,2.6%,1475,49
1476,6,7,리니지M,2.1%,1476,49
1477,7,8,피파온라인4,2%,1477,49
1478,8,9,어몽 어스,2%,1478,49
1479,9,10,메이플스토리,1.6%,1479,49
1480,10,11,PC 기타게임,1.3%,1480,49
1481,11,12,스팀게임,0.9%,1481,49
1482,12,13,리니지,0.8%,1482,49
1483,13,14,카트라이더,0.8%,1483,49
1484,14,15,바람의나라: 연,0.7%,1484,49
1485,15,16,V4,0.6%,1485,49
1486,16,17,로스트아크,0.6%,1486,49
1487,17,18,고전게임,0.4%,1487,49
1488,18,19,비디오게임,0.4%,1488,49
1489,19,20,던파,0.4%,1489,49
1490,20,21,스타2,0.4%,1490,49
1491,21,22,스페셜포스,0.3%,1491,49
1492,22,23,워크래프트,0.3%,1492,49
1493,23,24,아이온,0.3%,1493,49
1494,24,25,거상,0.3%,1494,49
1495,25,26,오버워치,0.2%,1495,49
1496,26,27,철권,0.2%,1496,49
1497,27,28,테일즈런너,0.2%,1497,49
1498,28,29,검은사막M,0.2%,1498,49
1499,29,30,Blade N Soul,0.2%,1499,49
1500,0,1,LOL,34.1%,1500,50
1501,1,2,스타,17.2%,1501,50
1502,2,3,배틀그라운드,17.4%,1502,50
1503,3,4,서든어택,7.4%,1503,50
1504,4,5,리니지M,2.9%,1504,50
1505,5,6,TFT,2.7%,1505,50
1506,6,7,피파온라인4,2.3%,1506,50
1507,7,8,모바일 종합 게임,2.2%,1507,50
1508,8,9,PC 기타게임,1.7%,1508,50
1509,9,10,메이플스토리,1.5%,1509,50
1510,10,11,리니지,0.8%,1510,50
1511,11,12,바람의나라: 연,0.7%,1511,50
1512,12,13,카트라이더,0.8%,1512,50
1513,13,14,스팀게임,0.7%,1513,50
1514,14,15,로스트아크,0.6%,1514,50
1515,15,16,고전게임,0.4%,1515,50
1516,16,17,던파,0.4%,1516,50
1517,17,18,비디오게임,0.4%,1517,50
1518,18,19,V4,0.4%,1518,50
1519,19,20,어몽 어스,0.3%,1519,50
1520,20,21,스페셜포스,0.3%,1520,50
1521,21,22,아이온,0.3%,1521,50
1522,22,23,스타2,0.3%,1522,50
1523,23,24,워크래프트,0.3%,1523,50
1524,24,25,철권,0.3%,1524,50
1525,25,26,테일즈런너,0.2%,1525,50
1526,26,27,오버워치,0.3%,1526,50
1527,27,28,거상,0.2%,1527,50
1528,28,29,검은사막M,0.2%,1528,50
1529,29,30,GTA5,0.2%,1529,50
1530,0,1,LOL,29.7%,1530,51
1531,1,2,배틀그라운드,18%,1531,51
1532,2,3,스타,16.2%,1532,51
1533,3,4,서든어택,11.2%,1533,51
1534,4,5,PC 기타게임,2.9%,1534,51
1535,5,6,TFT,2.5%,1535,51
1536,6,7,리니지M,2.1%,1536,51
1537,7,8,메이플스토리,1.9%,1537,51
1538,8,9,어몽 어스,1.8%,1538,51
1539,9,10,모바일 종합 게임,1.7%,1539,51
1540,10,11,피파온라인4,1.5%,1540,51
1541,11,12,미르4,0.8%,1541,51
1542,12,13,리니지,0.7%,1542,51
1543,13,14,카트라이더,0.7%,1543,51
1544,14,15,스팀게임,0.7%,1544,51
1545,15,16,바람의나라: 연,0.6%,1545,51
1546,16,17,비디오게임,0.5%,1546,51
1547,17,18,로스트아크,0.5%,1547,51
1548,18,19,고전게임,0.4%,1548,51
1549,19,20,던파,0.4%,1549,51
1550,20,21,V4,0.4%,1550,51
1551,21,22,철권,0.3%,1551,51
1552,22,23,아이온,0.3%,1552,51
1553,23,24,스페셜포스,0.3%,1553,51
1554,24,25,오버워치,0.3%,1554,51
1555,25,26,워크래프트,0.2%,1555,51
1556,26,27,거상,0.2%,1556,51
1557,27,28,테일즈런너,0.2%,1557,51
1558,28,29,포트리스,0.2%,1558,51
1559,29,30,검은사막M,0.2%,1559,51
1560,0,1,LoL,31.7%,1560,52
1561,1,2,스타,20.6%,1561,52
1562,2,3,배틀그라운드,15.2%,1562,52
1563,3,4,서든어택,7.5%,1563,52
1564,4,5,피파온라인4,3.2%,1564,52
1565,5,6,리니지M,1.8%,1565,52
1566,6,7,PC 기타게임,1.9%,1566,52
1567,7,8,메이플스토리,1.7%,1567,52
1568,8,9,TFT,1.6%,1568,52
1569,9,10,비디오게임,1.3%,1569,52
1570,10,11,모바일 종합 게임,1.2%,1570,52
1571,11,12,스팀게임,1%,1571,52
1572,12,13,V4,0.9%,1572,52
1573,13,14,어몽 어스,0.9%,1573,52
1574,14,15,카트라이더,0.9%,1574,52
1575,15,16,바람의나라: 연,0.7%,1575,52
1576,16,17,리니지,0.6%,1576,52
1577,17,18,워크래프트,0.6%,1577,52
1578,18,19,아이온,0.5%,1578,52
1579,19,20,로스트아크,0.5%,1579,52
1580,20,21,던파,0.4%,1580,52
1581,21,22,고전게임,0.4%,1581,52
1582,22,23,스타2,0.4%,1582,52
1583,23,24,스페셜포스,0.3%,1583,52
1584,24,25,오버워치,0.3%,1584,52
1585,25,26,철권,0.2%,1585,52
1586,26,27,거상,0.2%,1586,52
1587,27,28,테일즈런너,0.2%,1587,52
1588,28,29,포트리스,0.2%,1588,52
1589,29,30,검은사막M,0.2%,1589,52
1590,0,1,LoL,29.5%,1590,53
1591,1,2,배틀그라운드,19.1%,1591,53
1592,2,3,스타,11.5%,1592,53
1593,3,4,피파온라인4,7.1%,1593,53
1594,4,5,서든어택,7.8%,1594,53
1595,5,6,아이온,3.7%,1595,53
1596,6,7,TFT,2%,1596,53
1597,7,8,리니지M,1.8%,1597,53
1598,8,9,PC 기타게임,1.8%,1598,53
1599,9,10,메이플스토리,1.6%,1599,53
1600,10,11,스팀게임,1.6%,1600,53
1601,11,12,어몽 어스,1.5%,1601,53
1602,12,13,모바일 종합 게임,1.3%,1602,53
1603,13,14,고전게임,1.1%,1603,53
1604,14,15,카트라이더,1%,1604,53
1605,15,16,V4,0.9%,1605,53
1606,16,17,리니지,0.5%,1606,53
1607,17,18,철권,0.5%,1607,53
1608,18,19,로스트아크,0.4%,1608,53
1609,19,20,워크래프트,0.4%,1609,53
1610,20,21,바람의나라: 연,0.3%,1610,53
1611,21,22,던파,0.3%,1611,53
1612,22,23,비디오게임,0.4%,1612,53
1613,23,24,스페셜포스,0.3%,1613,53
1614,24,25,거상,0.2%,1614,53
1615,25,26,오버워치,0.2%,1615,53
1616,26,27,테일즈런너,0.2%,1616,53
1617,27,28,검은사막M,0.2%,1617,53
1618,28,29,스타2,0.1%,1618,53
1619,29,30,Blade N Soul,0.1%,1619,53
1620,0,1,LoL,27.4%,1620,54
1621,1,2,스타,17.2%,1621,54
1622,2,3,배틀그라운드,16%,1622,54
1623,3,4,서든어택,6.5%,1623,54
1624,4,5,TFT,4.2%,1624,54
1625,5,6,아이온,4.1%,1625,54
1626,6,7,피파온라인4,3.7%,1626,54
1627,7,8,PC 기타게임,3.3%,1627,54
1628,8,9,메이플스토리,2.9%,1628,54
1629,9,10,스팀게임,1.5%,1629,54
1630,10,11,리니지M,1.3%,1630,54
1631,11,12,모바일 종합 게임,1.1%,1631,54
1632,12,13,어몽 어스,1.2%,1632,54
1633,13,14,V4,0.8%,1633,54
1634,14,15,카트라이더,0.7%,1634,54
1635,15,16,리니지,0.6%,1635,54
1636,16,17,리니지2M,0.6%,1636,54
1637,17,18,철권,0.5%,1637,54
1638,18,19,데드 바이 데이라이트,0.5%,1638,54
1639,19,20,로스트아크,0.4%,1639,54
1640,20,21,세븐나이츠,0.3%,1640,54
1641,21,22,고전게임,0.3%,1641,54
1642,22,23,던파,0.3%,1642,54
1643,23,24,워크래프트,0.3%,1643,54
1644,24,25,비디오게임,0.3%,1644,54
1645,25,26,오버워치,0.3%,1645,54
1646,26,27,스페셜포스,0.3%,1646,54
1647,27,28,바람의나라: 연,0.2%,1647,54
1648,28,29,거상,0.2%,1648,54
1649,29,30,테일즈런너,0.2%,1649,54
1650,0,1,LoL,28.4%,1650,55
1651,1,2,스타,16.6%,1651,55
1652,2,3,배틀그라운드,13.6%,1652,55
1653,3,4,서든어택,7.8%,1653,55
1654,4,5,메이플스토리,4.5%,1654,55
1655,5,6,피파온라인4,3.1%,1655,55
1656,6,7,아이온,3%,1656,55
1657,7,8,PC 기타게임,2.7%,1657,55
1658,8,9,리니지M,2.3%,1658,55
1659,9,10,TFT,2%,1659,55
1660,10,11,미르4,1.6%,1660,55
1661,11,12,엘리온,1.4%,1661,55
1662,12,13,던파,1.1%,1662,55
1663,13,14,모바일 종합 게임,1%,1663,55
1664,14,15,스팀게임,0.9%,1664,55
1665,15,16,철권,0.9%,1665,55
1666,16,17,카트라이더,0.7%,1666,55
1667,17,18,GTA5,0.7%,1667,55
1668,18,19,데드 바이 데이라이트,0.6%,1668,55
1669,19,20,리니지,0.6%,1669,55
1670,20,21,V4,0.6%,1670,55
1671,21,22,어몽 어스,0.4%,1671,55
1672,22,23,바람의나라: 연,0.4%,1672,55
1673,23,24,로스트아크,0.4%,1673,55
1674,24,25,고전게임,0.4%,1674,55
1675,25,26,워크래프트,0.3%,1675,55
1676,26,27,스페셜포스,0.2%,1676,55
1677,27,28,비디오게임,0.2%,1677,55
1678,28,29,오버워치,0.2%,1678,55
1679,29,30,세븐나이츠,0.2%,1679,55
1680,0,1,LoL,36.7%,1680,56
1681,1,2,배틀그라운드,14%,1681,56
1682,2,3,스타,8.2%,1682,56
1683,3,4,서든어택,6.7%,1683,56
1684,4,5,프리콘,6.1%,1684,56
1685,5,6,PC 기타게임,2.7%,1685,56
1686,6,7,아이온,2.4%,1686,56
1687,7,8,메이플스토리,2.5%,1687,56
1688,8,9,피파온라인4,2%,1688,56
1689,9,10,미르4,1.7%,1689,56
1690,10,11,TFT,1.7%,1690,56
1691,11,12,GTA5,1.8%,1691,56
1692,12,13,리니지M,1.3%,1692,56
1693,13,14,엘리온,1.1%,1693,56
1694,14,15,스팀게임,0.8%,1694,56
1695,15,16,모바일 종합 게임,0.7%,1695,56
1696,16,17,카트라이더,0.7%,1696,56
1697,17,18,철권,0.7%,1697,56
1698,18,19,어몽 어스,0.7%,1698,56
1699,19,20,V4,0.5%,1699,56
1700,20,21,리니지,0.5%,1700,56
1701,21,22,데드 바이 데이라이트,0.5%,1701,56
1702,22,23,고전게임,0.4%,1702,56
1703,23,24,던파,0.4%,1703,56
1704,24,25,로스트아크,0.3%,1704,56
1705,25,26,바람의나라: 연,0.3%,1705,56
1706,26,27,워크래프트,0.3%,1706,56
1707,27,28,스페셜포스,0.3%,1707,56
1708,28,29,카운터 스트라이크 온라,0.2%,1708,56
1709,29,30,비디오게임,0.2%,1709,56
1710,0,1,LoL,34.9%,1710,57
1711,1,2,배틀그라운드,12.2%,1711,57
1712,2,3,스타,8.4%,1712,57
1713,3,4,프리콘,6.8%,1713,57
1714,4,5,서든어택,6.6%,1714,57
1715,5,6,메이플스토리,3.3%,1715,57
1716,6,7,아이온,2.6%,1716,57
1717,7,8,엘리온,2.4%,1717,57
1718,8,9,카운터 스트라이크 온라,2.2%,1718,57
1719,9,10,사이버펑크 2077,2.2%,1719,57
1720,10,11,PC 기타게임,1.8%,1720,57
1721,11,12,피파온라인4,1.4%,1721,57
1722,12,13,미르4,1.3%,1722,57
1723,13,14,리니지M,1.1%,1723,57
1724,14,15,카트라이더,1.2%,1724,57
1725,15,16,스팀게임,1.1%,1725,57
1726,16,17,GTA5,1%,1726,57
1727,17,18,TFT,0.8%,1727,57
1728,18,19,비디오게임,0.9%,1728,57
1729,19,20,모바일 종합 게임,0.7%,1729,57
1730,20,21,리니지,0.5%,1730,57
1731,21,22,고전게임,0.4%,1731,57
1732,22,23,V4,0.4%,1732,57
1733,23,24,로스트아크,0.4%,1733,57
1734,24,25,바람의나라: 연,0.3%,1734,57
1735,25,26,던파,0.3%,1735,57
1736,26,27,스타2,0.3%,1736,57
1737,27,28,워크래프트,0.3%,1737,57
1738,28,29,스페셜포스,0.3%,1738,57
1739,29,30,철권,0.2%,1739,57
1740,0,1,LoL,40.4%,1740,58
1741,1,2,배틀그라운드,11.4%,1741,58
1742,2,3,피파온라인4,7.9%,1742,58
1743,3,4,스타,6.3%,1743,58
1744,4,5,서든어택,6.1%,1744,58
1745,5,6,메이플스토리,3.3%,1745,58
1746,6,7,카트라이더,2.7%,1746,58
1747,7,8,아이온,2.1%,1747,58
1748,8,9,PC 기타게임,2.3%,1748,58
1749,9,10,미르4,1.8%,1749,58
1750,10,11,엘리온,1.7%,1750,58
1751,11,12,TFT,1.5%,1751,58
1752,12,13,리니지M,1.1%,1752,58
1753,13,14,어몽 어스,1.2%,1753,58
1754,14,15,모바일 종합 게임,1.2%,1754,58
1755,15,16,리니지,0.9%,1755,58
1756,16,17,V4,0.9%,1756,58
1757,17,18,스팀게임,0.7%,1757,58
1758,18,19,철권,0.4%,1758,58
1759,19,20,사이버펑크 2077,0.4%,1759,58
1760,20,21,로스트아크,0.4%,1760,58
1761,21,22,고전게임,0.3%,1761,58
1762,22,23,던파,0.3%,1762,58
1763,23,24,GTA5,0.3%,1763,58
1764,24,25,세븐나이츠2,0.3%,1764,58
1765,25,26,스페셜포스,0.3%,1765,58
1766,26,27,워크래프트,0.2%,1766,58
1767,27,28,비디오게임,0.3%,1767,58
1768,28,29,오버워치,0.2%,1768,58
1769,29,30,바람의나라: 연,0.2%,1769,58
1770,0,1,LoL,56.9%,1770,59
1771,1,2,배틀그라운드,7.2%,1771,59
1772,2,3,스타,5.2%,1772,59
1773,3,4,서든어택,5.8%,1773,59
1774,4,5,피파온라인4,3.2%,1774,59
1775,5,6,메이플스토리,2.1%,1775,59
1776,6,7,던파,1.8%,1776,59
1777,7,8,아이온,1.6%,1777,59
1778,8,9,PC 기타게임,1.6%,1778,59
1779,9,10,미르4,1.3%,1779,59
1780,10,11,모바일 종합 게임,1.4%,1780,59
1781,11,12,고전게임,1.2%,1781,59
1782,12,13,엘리온,0.8%,1782,59
1783,13,14,리니지M,0.8%,1783,59
1784,14,15,카트라이더,0.8%,1784,59
1785,15,16,철권,0.7%,1785,59
1786,16,17,리니지,0.6%,1786,59
1787,17,18,스팀게임,0.7%,1787,59
1788,18,19,TFT,0.5%,1788,59
1789,19,20,V4,0.4%,1789,59
1790,20,21,오버워치,0.4%,1790,59
1791,21,22,로스트아크,0.3%,1791,59
1792,22,23,어몽 어스,0.3%,1792,59
1793,23,24,세븐나이츠2,0.2%,1793,59
1794,24,25,스페셜포스,0.2%,1794,59
1795,25,26,워크래프트,0.2%,1795,59
1796,26,27,비디오게임,0.2%,1796,59
1797,27,28,거상,0.2%,1797,59
1798,28,29,바람의나라: 연,0.2%,1798,59
1799,29,30,GTA5,0.2%,1799,59
1800,0,1,LoL,45.3%,1800,60
1801,1,2,배틀그라운드,8.9%,1801,60
1802,2,3,PC 기타게임,8.2%,1802,60
1803,3,4,스타,7%,1803,60
1804,4,5,서든어택,6.8%,1804,60
1805,5,6,스팀게임,2.6%,1805,60
1806,6,7,피파온라인4,2.3%,1806,60
1807,7,8,미르4,2%,1807,60
1808,8,9,메이플스토리,2.1%,1808,60
1809,9,10,아이온,1.7%,1809,60
1810,10,11,비디오게임,1.2%,1810,60
1811,11,12,리니지,0.9%,1811,60
1812,12,13,카트라이더,0.8%,1812,60
1813,13,14,리니지M,0.8%,1813,60
1814,14,15,V4,0.7%,1814,60
1815,15,16,TFT,0.6%,1815,60
1816,16,17,엘리온,0.6%,1816,60
1817,17,18,철권,0.5%,1817,60
1818,18,19,모바일 종합 게임,0.5%,1818,60
1819,19,20,던파,0.4%,1819,60
1820,20,21,GTA5,0.5%,1820,60
1821,21,22,바람의나라: 연,0.4%,1821,60
1822,22,23,로스트아크,0.4%,1822,60
1823,23,24,세븐나이츠2,0.4%,1823,60
1824,24,25,고전게임,0.3%,1824,60
1825,25,26,거상,0.3%,1825,60
1826,26,27,스페셜포스,0.3%,1826,60
1827,27,28,워크래프트,0.3%,1827,60
1828,28,29,오버워치,0.3%,1828,60
1829,29,30,어몽 어스,0.2%,1829,60
1830,0,1,LoL,46.9%,1830,61
1831,1,2,배틀그라운드,14.5%,1831,61
1832,2,3,스타,5.9%,1832,61
1833,3,4,서든어택,6.5%,1833,61
1834,4,5,메이플스토리,4.8%,1834,61
1835,5,6,피파온라인4,2.6%,1835,61
1836,6,7,PC 기타게임,2.5%,1836,61
1837,7,8,아이온,1.6%,1837,61
1838,8,9,스팀게임,1.4%,1838,61
1839,9,10,미르4,1.2%,1839,61
1840,10,11,V4,1.1%,1840,61
1841,11,12,리니지M,1%,1841,61
1842,12,13,리니지,0.9%,1842,61
1843,13,14,엘리온,0.8%,1843,61
1844,14,15,카트라이더,0.7%,1844,61
1845,15,16,오버워치,0.7%,1845,61
1846,16,17,GTA5,0.6%,1846,61
1847,17,18,TFT,0.5%,1847,61
1848,18,19,모바일 종합 게임,0.4%,1848,61
1849,19,20,던파,0.4%,1849,61
1850,20,21,로스트아크,0.4%,1850,61
1851,21,22,고전게임,0.3%,1851,61
1852,22,23,비디오게임,0.3%,1852,61
1853,23,24,세븐나이츠2,0.3%,1853,61
1854,24,25,스페셜포스,0.2%,1854,61
1855,25,26,워크래프트,0.2%,1855,61
1856,26,27,거상,0.2%,1856,61
1857,27,28,바람의나라: 연,0.2%,1857,61
1858,28,29,테일즈런너,0.2%,1858,61
1859,29,30,어몽 어스,0.2%,1859,61
1860,0,1,LoL,45.2%,1860,62
1861,1,2,배틀그라운드,10.6%,1861,62
1862,2,3,스타,7.5%,1862,62
1863,3,4,서든어택,7%,1863,62
1864,4,5,피파온라인4,4.9%,1864,62
1865,5,6,메이플스토리,4.1%,1865,62
1866,6,7,PC 기타게임,3.2%,1866,62
1867,7,8,아이온,2.6%,1867,62
1868,8,9,미르4,1.3%,1868,62
1869,9,10,스팀게임,1.2%,1869,62
1870,10,11,리니지,1%,1870,62
1871,11,12,리니지M,0.8%,1871,62
1872,12,13,카트라이더,0.9%,1872,62
1873,13,14,비디오게임,0.9%,1873,62
1874,14,15,로스트아크,0.7%,1874,62
1875,15,16,TFT,0.5%,1875,62
1876,16,17,모바일 종합 게임,0.5%,1876,62
1877,17,18,엘리온,0.5%,1877,62
1878,18,19,고전게임,0.5%,1878,62
1879,19,20,던파,0.4%,1879,62
1880,20,21,격투게임,0.5%,1880,62
1881,21,22,오버워치,0.4%,1881,62
1882,22,23,스페셜포스,0.3%,1882,62
1883,23,24,세븐나이츠2,0.3%,1883,62
1884,24,25,워크래프트,0.3%,1884,62
1885,25,26,V4,0.2%,1885,62
1886,26,27,바람의나라: 연,0.2%,1886,62
1887,27,28,철권,0.2%,1887,62
1888,28,29,거상,0.2%,1888,62
1889,29,30,테일즈런너,0.2%,1889,62
1890,0,1,LoL,48.3%,1890,63
1891,1,2,스타,8.3%,1891,63
1892,2,3,배틀그라운드,6.8%,1892,63
1893,3,4,서든어택,6.8%,1893,63
1894,4,5,피파온라인4,3.9%,1894,63
1895,5,6,메이플스토리,3.1%,1895,63
1896,6,7,아이온,2.4%,1896,63
1897,7,8,PC 기타게임,2.5%,1897,63
1898,8,9,미르4,1.6%,1898,63
1899,9,10,스팀게임,1.8%,1899,63
1900,10,11,GTA5,1.6%,1900,63
1901,11,12,TFT,1.5%,1901,63
1902,12,13,비디오게임,1.2%,1902,63
1903,13,14,리니지,0.9%,1903,63
1904,14,15,카트라이더,0.8%,1904,63
1905,15,16,리니지M,0.8%,1905,63
1906,16,17,로스트아크,0.6%,1906,63
1907,17,18,모바일 종합 게임,0.5%,1907,63
1908,18,19,던파,0.4%,1908,63
1909,19,20,오버워치,0.4%,1909,63
1910,20,21,디아블로2,0.4%,1910,63
1911,21,22,엘리온,0.4%,1911,63
1912,22,23,고전게임,0.4%,1912,63
1913,23,24,스페셜포스,0.3%,1913,63
1914,24,25,철권,0.3%,1914,63
1915,25,26,워크래프트,0.3%,1915,63
1916,26,27,거상,0.3%,1916,63
1917,27,28,세븐나이츠2,0.3%,1917,63
1918,28,29,V4,0.3%,1918,63
1919,29,30,테일즈런너,0.2%,1919,63
1920,0,1,LoL,54.4%,1920,64
1921,1,2,배틀그라운드,7.4%,1921,64
1922,2,3,스타,6.3%,1922,64
1923,3,4,서든어택,6.9%,1923,64
1924,4,5,피파온라인4,2.8%,1924,64
1925,5,6,메이플스토리,2.2%,1925,64
1926,6,7,아이온,1.8%,1926,64
1927,7,8,PC 기타게임,1.8%,1927,64
1928,8,9,철권,1.6%,1928,64
1929,9,10,스팀게임,1.2%,1929,64
1930,10,11,미르4,1.2%,1930,64
1931,11,12,TFT,1%,1931,64
1932,12,13,리니지M,0.8%,1932,64
1933,13,14,비디오게임,0.9%,1933,64
1934,14,15,리니지,0.7%,1934,64
1935,15,16,카트라이더,0.7%,1935,64
1936,16,17,엘리온,0.6%,1936,64
1937,17,18,모바일 종합 게임,0.5%,1937,64
1938,18,19,로스트아크,0.4%,1938,64
1939,19,20,던파,0.4%,1939,64
1940,20,21,오버워치,0.4%,1940,64
1941,21,22,고전게임,0.3%,1941,64
1942,22,23,스타2,0.3%,1942,64
1943,23,24,V4,0.3%,1943,64
1944,24,25,그랑사가,0.3%,1944,64
1945,25,26,세븐나이츠2,0.3%,1945,64
1946,26,27,스페셜포스,0.3%,1946,64
