,Unnamed: 0,rank,change,name,service,genre
2278,38,39,(NEW),세븐나이츠,Netmarble,롤플레잉
2279,39,40,(NEW),가디언 테일즈,Kakao Games Corp.,롤플레잉
2280,0,1,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2281,1,2,(-),ROBLOX,Roblox Corporation,어드벤처
2282,2,3,(-),세븐나이츠2,Netmarble,롤플레잉
2283,3,4,(-),데카론M,THUMBAGE,롤플레잉
2284,4,5,(+1),리니지2M,NCSOFT Corporation,롤플레잉
2285,5,6,(-1),리니지M,NCSOFT Corporation,롤플레잉
2286,6,7,(-),브롤스타즈,Supercell,액션
2287,7,8,(-),원신,miHoYo Limited,어드벤처
2288,8,9,(-),바람의나라 연,NEXON Company,롤플레잉
2289,9,10,(+1),전략적 팀 전투,"Riot Games, Inc",전략
2290,10,11,(-1),서머너즈 워: 백년전쟁,Com2uS,전략
2291,11,12,(-),그랑사가,NPIXEL,롤플레잉
2292,12,13,(-),삼국지 전략판,Qookka Games,전략
2293,13,14,(+4),카트라이더 러쉬플러스,NEXON Company,자동차 경주
2294,14,15,(+2),미르4,"Wemade Co., Ltd",롤플레잉
2295,15,16,(+3),V4,NEXON Company,롤플레잉
2296,16,17,(-2),프로야구 H3,NCSOFT,스포츠
2297,17,18,(-4),피파 모바일,NEXON Company,스포츠
2298,18,19,(+4),좀비고등학교,AWESOMEPIECE,아케이드
2299,19,20,(-4),동물의 숲 포켓 캠프,"Nintendo Co., Ltd.",시뮬레이션
2300,20,21,(-),메이플스토리M,NEXON Company,롤플레잉
2301,21,22,(+2),파이널삼국지2,Gamepub,롤플레잉
2302,22,23,(-3),검은사막 모바일,PEARL ABYSS,롤플레잉
2303,23,24,(-2),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
2304,24,25,(NEW),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
2305,25,26,(-),포켓몬고,"Niantic, Inc.",어드벤처
2306,26,27,(-),슬램덩크,DeNA HONG KONG LIMITED,스포츠
2307,27,28,(+1),AFK 아레나,Lilith Games,롤플레잉
2308,28,29,(+3),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
2309,29,30,(+1),블레이드&소울 레볼루션,Netmarble,롤플레잉
2310,30,31,(+2),라이즈 오브 킹덤즈,Lilith Games,전략
2311,31,32,(+8),가디언 테일즈,Kakao Games Corp.,롤플레잉
2312,32,33,(-3),R2M,Webzen Inc.,롤플레잉
2313,33,34,(-),서머너즈 워: 천공의 아레나,Com2uS,롤플레잉
2314,34,35,(-),카운터사이드,NEXON Company,롤플레잉
2315,35,36,(NEW),배틀그라운드 모바일,PUBG CORPORATION,액션
2316,36,37,(NEW),제5인격,X.D. Global,어드벤처
2317,37,38,(-13),DK모바일,NTRANCE Corp,롤플레잉
2318,38,39,(-),세븐나이츠,Netmarble,롤플레잉
2319,39,40,(NEW),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
2320,0,1,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2321,1,2,(NEW),트릭스터M,NCSOFT,롤플레잉
2322,2,3,(-1),ROBLOX,Roblox Corporation,어드벤처
2323,3,4,(-1),세븐나이츠2,Netmarble,롤플레잉
2324,4,5,(+1),리니지M,NCSOFT Corporation,롤플레잉
2325,5,6,(+2),원신,miHoYo Limited,어드벤처
2326,6,7,(-),브롤스타즈,Supercell,액션
2327,7,8,(+1),바람의나라 연,NEXON Company,롤플레잉
2328,8,9,(-4),리니지2M,NCSOFT Corporation,롤플레잉
2329,9,10,(-),전략적 팀 전투,"Riot Games, Inc",전략
2330,10,11,(-7),데카론M,THUMBAGE,롤플레잉
2331,11,12,(-1),서머너즈 워: 백년전쟁,Com2uS,전략
2332,12,13,(-1),그랑사가,NPIXEL,롤플레잉
2333,13,14,(-1),삼국지 전략판,Qookka Games,전략
2334,14,15,(-1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
2335,15,16,(-1),미르4,"Wemade Co., Ltd",롤플레잉
2336,16,17,(-1),V4,NEXON Company,롤플레잉
2337,17,18,(+7),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
2338,18,19,(-2),프로야구 H3,NCSOFT,스포츠
2339,19,20,(-2),피파 모바일,NEXON Company,스포츠
2340,20,21,(-2),좀비고등학교,AWESOMEPIECE,아케이드
2341,21,22,(-1),메이플스토리M,NEXON Company,롤플레잉
2342,22,23,(+1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
2343,23,24,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
2344,24,25,(+1),포켓몬고,"Niantic, Inc.",어드벤처
2345,25,26,(-4),파이널삼국지2,Gamepub,롤플레잉
2346,26,27,(NEW),소녀X헌터,한국신스타임즈,롤플레잉
2347,27,28,(-8),동물의 숲 포켓 캠프,"Nintendo Co., Ltd.",시뮬레이션
2348,28,29,(-1),AFK 아레나,Lilith Games,롤플레잉
2349,29,30,(-3),슬램덩크,DeNA HONG KONG LIMITED,스포츠
2350,30,31,(-2),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
2351,31,32,(-),가디언 테일즈,Kakao Games Corp.,롤플레잉
2352,32,33,(-2),라이즈 오브 킹덤즈,Lilith Games,전략
2353,33,34,(+1),카운터사이드,NEXON Company,롤플레잉
2354,34,35,(+1),배틀그라운드 모바일,PUBG CORPORATION,액션
2355,35,36,(+3),세븐나이츠,Netmarble,롤플레잉
2356,36,37,(-),제5인격,X.D. Global,어드벤처
2357,37,38,(+2),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
2358,38,39,(NEW),A3: 스틸얼라이브,Netmarble,롤플레잉
2359,39,40,(-7),R2M,Webzen Inc.,롤플레잉
2360,0,1,(+1),트릭스터M,NCSOFT,롤플레잉
2361,1,2,(-1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2362,2,3,(-),ROBLOX,Roblox Corporation,어드벤처
2363,3,4,(+4),바람의나라 연,NEXON Company,롤플레잉
2364,4,5,(-1),세븐나이츠2,Netmarble,롤플레잉
2365,5,6,(-),원신,miHoYo Limited,어드벤처
2366,6,7,(-2),리니지M,NCSOFT Corporation,롤플레잉
2367,7,8,(-1),브롤스타즈,Supercell,액션
2368,8,9,(-),리니지2M,NCSOFT Corporation,롤플레잉
2369,9,10,(-),전략적 팀 전투,"Riot Games, Inc",전략
2370,10,11,(+2),그랑사가,NPIXEL,롤플레잉
2371,11,12,(NEW),파이널기어,BILIBILI,액션
2372,12,13,(+3),미르4,"Wemade Co., Ltd",롤플레잉
2373,13,14,(-),삼국지 전략판,Qookka Games,전략
2374,14,15,(-),카트라이더 러쉬플러스,NEXON Company,자동차 경주
2375,15,16,(+1),V4,NEXON Company,롤플레잉
2376,16,17,(-6),데카론M,THUMBAGE,롤플레잉
2377,17,18,(+2),피파 모바일,NEXON Company,스포츠
2378,18,19,(+8),소녀X헌터,한국신스타임즈,롤플레잉
2379,19,20,(-2),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
2380,20,21,(-),좀비고등학교,AWESOMEPIECE,아케이드
2381,21,22,(-10),서머너즈 워: 백년전쟁,Com2uS,전략
2382,22,23,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
2383,23,24,(-2),메이플스토리M,NEXON Company,롤플레잉
2384,24,25,(-6),프로야구 H3,NCSOFT,스포츠
2385,25,26,(-2),검은사막 모바일,PEARL ABYSS,롤플레잉
2386,26,27,(-2),포켓몬고,"Niantic, Inc.",어드벤처
2387,27,28,(NEW),슈퍼스트링 with NAVER WEBTOON,FACTORIAL GAMES,롤플레잉
2388,28,29,(+1),슬램덩크,DeNA HONG KONG LIMITED,스포츠
2389,29,30,(-1),AFK 아레나,Lilith Games,롤플레잉
2390,30,31,(-),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
2391,31,32,(+3),배틀그라운드 모바일,PUBG CORPORATION,액션
2392,32,33,(-1),가디언 테일즈,Kakao Games Corp.,롤플레잉
2393,33,34,(-1),라이즈 오브 킹덤즈,Lilith Games,전략
2394,34,35,(NEW),마블 퓨처파이트,Netmarble,액션
2395,35,36,(+2),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
2396,36,37,(+2),A3: 스틸얼라이브,Netmarble,롤플레잉
2397,37,38,(-2),세븐나이츠,Netmarble,롤플레잉
2398,38,39,(-11),동물의 숲 포켓 캠프,"Nintendo Co., Ltd.",시뮬레이션
2399,39,40,(-3),제5인격,X.D. Global,어드벤처
2400,0,1,(-),트릭스터M,NCSOFT,롤플레잉
2401,1,2,(+1),ROBLOX,Roblox Corporation,어드벤처
2402,2,3,(-1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2403,3,4,(-),바람의나라 연,NEXON Company,롤플레잉
2404,4,5,(-),세븐나이츠2,Netmarble,롤플레잉
2405,5,6,(+1),리니지M,NCSOFT Corporation,롤플레잉
2406,6,7,(-1),원신,miHoYo Limited,어드벤처
2407,7,8,(-),브롤스타즈,Supercell,액션
2408,8,9,(+3),파이널기어,BILIBILI,액션
2409,9,10,(-3),리니지2M,NCSOFT Corporation,롤플레잉
2410,10,11,(-1),전략적 팀 전투,"Riot Games, Inc",전략
2411,11,12,(+1),미르4,"Wemade Co., Ltd",롤플레잉
2412,12,13,(-2),그랑사가,NPIXEL,롤플레잉
2413,13,14,(-),삼국지 전략판,Qookka Games,전략
2414,14,15,(+1),V4,NEXON Company,롤플레잉
2415,15,16,(-1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
2416,16,17,(+3),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
2417,17,18,(+10),슈퍼스트링 with NAVER WEBTOON,FACTORIAL GAMES,롤플레잉
2418,18,19,(-2),데카론M,THUMBAGE,롤플레잉
2419,19,20,(-2),피파 모바일,NEXON Company,스포츠
2420,20,21,(-2),소녀X헌터,한국신스타임즈,롤플레잉
2421,21,22,(+1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
2422,22,23,(-2),좀비고등학교,AWESOMEPIECE,아케이드
2423,23,24,(+3),포켓몬고,"Niantic, Inc.",어드벤처
2424,24,25,(+1),검은사막 모바일,PEARL ABYSS,롤플레잉
2425,25,26,(+10),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
2426,26,27,(-2),프로야구 H3,NCSOFT,스포츠
2427,27,28,(-4),메이플스토리M,NEXON Company,롤플레잉
2428,28,29,(+5),라이즈 오브 킹덤즈,Lilith Games,전략
2429,29,30,(-1),슬램덩크,DeNA HONG KONG LIMITED,스포츠
2430,30,31,(-),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
2431,31,32,(-2),AFK 아레나,Lilith Games,롤플레잉
2432,32,33,(-),가디언 테일즈,Kakao Games Corp.,롤플레잉
2433,33,34,(NEW),에픽세븐,Smilegate Megaport,롤플레잉
2434,34,35,(-3),배틀그라운드 모바일,PUBG CORPORATION,액션
2435,35,36,(+2),A3: 스틸얼라이브,Netmarble,롤플레잉
2436,36,37,(-2),마블 퓨처파이트,Netmarble,액션
2437,37,38,(+2),제5인격,X.D. Global,어드벤처
2438,38,39,(NEW),라스트오리진,smart joy,롤플레잉
2439,39,40,(-2),세븐나이츠,Netmarble,롤플레잉
2440,0,1,(NEW),제2의 나라,Netmarble,롤플레잉
2441,1,2,(-1),트릭스터M,NCSOFT,롤플레잉
2442,2,3,(-1),ROBLOX,Roblox Corporation,어드벤처
2443,3,4,(-1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2444,4,5,(-1),바람의나라 연,NEXON Company,롤플레잉
2445,5,6,(-1),세븐나이츠2,Netmarble,롤플레잉
2446,6,7,(-1),리니지M,NCSOFT Corporation,롤플레잉
2447,7,8,(-1),원신,miHoYo Limited,어드벤처
2448,8,9,(-),파이널기어,BILIBILI,액션
2449,9,10,(-2),브롤스타즈,Supercell,액션
2450,10,11,(-1),리니지2M,NCSOFT Corporation,롤플레잉
2451,11,12,(-),미르4,"Wemade Co., Ltd",롤플레잉
2452,12,13,(-),그랑사가,NPIXEL,롤플레잉
2453,13,14,(-3),전략적 팀 전투,"Riot Games, Inc",전략
2454,14,15,(-1),삼국지 전략판,Qookka Games,전략
2455,15,16,(+4),피파 모바일,NEXON Company,스포츠
2456,16,17,(-2),V4,NEXON Company,롤플레잉
2457,17,18,(-),슈퍼스트링 with NAVER WEBTOON,FACTORIAL GAMES,롤플레잉
2458,18,19,(-3),카트라이더 러쉬플러스,NEXON Company,자동차 경주
2459,19,20,(+1),소녀X헌터,한국신스타임즈,롤플레잉
2460,20,21,(+1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
2461,21,22,(-5),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
2462,22,23,(+1),포켓몬고,"Niantic, Inc.",어드벤처
2463,23,24,(-1),좀비고등학교,AWESOMEPIECE,아케이드
2464,24,25,(-6),데카론M,THUMBAGE,롤플레잉
2465,25,26,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
2466,26,27,(-1),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
2467,27,28,(-),메이플스토리M,NEXON Company,롤플레잉
2468,28,29,(+5),에픽세븐,Smilegate Megaport,롤플레잉
2469,29,30,(-1),라이즈 오브 킹덤즈,Lilith Games,전략
2470,30,31,(-4),프로야구 H3,NCSOFT,스포츠
2471,31,32,(-2),슬램덩크,DeNA HONG KONG LIMITED,스포츠
2472,32,33,(+2),배틀그라운드 모바일,PUBG CORPORATION,액션
2473,33,34,(-2),AFK 아레나,Lilith Games,롤플레잉
2474,34,35,(-3),제5인격,X.D. Global,어드벤처
2475,35,36,(-5),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
2476,36,37,(-),마블 퓨처파이트,Netmarble,액션
2477,37,38,(+1),라스트오리진,smart joy,롤플레잉
2478,38,39,(-3),A3: 스틸얼라이브,Netmarble,롤플레잉
2479,39,40,(NEW),한국밈 피하기,REDNOSE GAMES,아케이드
2480,0,1,(-),제2의 나라,Netmarble,롤플레잉
2481,1,2,(+1),ROBLOX,Roblox Corporation,어드벤처
2482,2,3,(-1),트릭스터M,NCSOFT,롤플레잉
2483,3,4,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2484,4,5,(-),바람의나라 연,NEXON Company,롤플레잉
2485,5,6,(+1),리니지M,NCSOFT Corporation,롤플레잉
2486,6,7,(-1),세븐나이츠2,Netmarble,롤플레잉
2487,7,8,(-),원신,miHoYo Limited,어드벤처
2488,8,9,(-),파이널기어,BILIBILI,액션
2489,9,10,(-),브롤스타즈,Supercell,액션
2490,10,11,(NEW),마이리틀포레스트,Gamepub,시뮬레이션
2491,11,12,(-1),리니지2M,NCSOFT Corporation,롤플레잉
2492,12,13,(-1),미르4,"Wemade Co., Ltd",롤플레잉
2493,13,14,(-1),그랑사가,NPIXEL,롤플레잉
2494,14,15,(+1),피파 모바일,NEXON Company,스포츠
2495,15,16,(-2),전략적 팀 전투,"Riot Games, Inc",전략
2496,16,17,(-2),삼국지 전략판,Qookka Games,전략
2497,17,18,(-),슈퍼스트링 with NAVER WEBTOON,FACTORIAL GAMES,롤플레잉
2498,18,19,(-2),V4,NEXON Company,롤플레잉
2499,19,20,(NEW),백야극광,PROXIMA BETA,롤플레잉
2500,20,21,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
2501,21,22,(-3),카트라이더 러쉬플러스,NEXON Company,자동차 경주
2502,22,23,(+3),검은사막 모바일,PEARL ABYSS,롤플레잉
2503,23,24,(-1),포켓몬고,"Niantic, Inc.",어드벤처
2504,24,25,(+4),에픽세븐,Smilegate Megaport,롤플레잉
2505,25,26,(-2),좀비고등학교,AWESOMEPIECE,아케이드
2506,26,27,(-),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
2507,27,28,(-8),소녀X헌터,한국신스타임즈,롤플레잉
2508,28,29,(-7),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
2509,29,30,(-2),메이플스토리M,NEXON Company,롤플레잉
2510,30,31,(-1),라이즈 오브 킹덤즈,Lilith Games,전략
2511,31,32,(-),슬램덩크,DeNA HONG KONG LIMITED,스포츠
2512,32,33,(-8),데카론M,THUMBAGE,롤플레잉
2513,33,34,(+1),제5인격,X.D. Global,어드벤처
2514,34,35,(NEW),정마담,REACH RICH,롤플레잉
2515,35,36,(-),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
2516,36,37,(-3),AFK 아레나,Lilith Games,롤플레잉
2517,37,38,(-7),프로야구 H3,NCSOFT,스포츠
2518,38,39,(-1),라스트오리진,smart joy,롤플레잉
2519,39,40,(-7),배틀그라운드 모바일,PUBG CORPORATION,액션
2520,0,1,(-),제2의 나라,Netmarble,롤플레잉
2521,1,2,(-),ROBLOX,Roblox Corporation,어드벤처
2522,2,3,(+3),리니지M,NCSOFT Corporation,롤플레잉
2523,3,4,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2524,4,5,(-),바람의나라 연,NEXON Company,롤플레잉
2525,5,6,(+1),세븐나이츠2,Netmarble,롤플레잉
2526,6,7,(-4),트릭스터M,NCSOFT,롤플레잉
2527,7,8,(-),원신,miHoYo Limited,어드벤처
2528,8,9,(+2),마이리틀포레스트,Gamepub,시뮬레이션
2529,9,10,(-),브롤스타즈,Supercell,액션
2530,10,11,(+1),리니지2M,NCSOFT Corporation,롤플레잉
2531,11,12,(-3),파이널기어,BILIBILI,액션
2532,12,13,(+7),백야극광,PROXIMA BETA,롤플레잉
2533,13,14,(-1),미르4,"Wemade Co., Ltd",롤플레잉
2534,14,15,(+1),전략적 팀 전투,"Riot Games, Inc",전략
2535,15,16,(-2),그랑사가,NPIXEL,롤플레잉
2536,16,17,(-2),피파 모바일,NEXON Company,스포츠
2537,17,18,(-1),삼국지 전략판,Qookka Games,전략
2538,18,19,(+4),검은사막 모바일,PEARL ABYSS,롤플레잉
2539,19,20,(-1),V4,NEXON Company,롤플레잉
2540,20,21,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
2541,21,22,(-),카트라이더 러쉬플러스,NEXON Company,자동차 경주
2542,22,23,(-5),슈퍼스트링 with NAVER WEBTOON,FACTORIAL GAMES,롤플레잉
2543,23,24,(-),포켓몬고,"Niantic, Inc.",어드벤처
2544,24,25,(-),에픽세븐,Smilegate Megaport,롤플레잉
2545,25,26,(+1),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
2546,26,27,(-1),좀비고등학교,AWESOMEPIECE,아케이드
2547,27,28,(+4),슬램덩크,DeNA HONG KONG LIMITED,스포츠
2548,28,29,(+1),메이플스토리M,NEXON Company,롤플레잉
2549,29,30,(-1),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
2550,30,31,(-),라이즈 오브 킹덤즈,Lilith Games,전략
2551,31,32,(+2),제5인격,X.D. Global,어드벤처
2552,32,33,(+2),정마담,REACH RICH,롤플레잉
2553,33,34,(+5),라스트오리진,smart joy,롤플레잉
2554,34,35,(+2),AFK 아레나,Lilith Games,롤플레잉
2555,35,36,(-),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
2556,36,37,(+3),배틀그라운드 모바일,PUBG CORPORATION,액션
2557,37,38,(NEW),R2M,Webzen Inc.,롤플레잉
2558,38,39,(-6),데카론M,THUMBAGE,롤플레잉
2559,39,40,(-12),소녀X헌터,한국신스타임즈,롤플레잉
2560,0,1,(NEW),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
2561,1,2,(-1),제2의 나라,Netmarble,롤플레잉
2562,2,3,(-),리니지M,NCSOFT Corporation,롤플레잉
2563,3,4,(-2),ROBLOX,Roblox Corporation,어드벤처
2564,4,5,(-1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2565,5,6,(-1),바람의나라 연,NEXON Company,롤플레잉
2566,6,7,(+2),마이리틀포레스트,Gamepub,시뮬레이션
2567,7,8,(-),원신,miHoYo Limited,어드벤처
2568,8,9,(-3),세븐나이츠2,Netmarble,롤플레잉
2569,9,10,(-),브롤스타즈,Supercell,액션
2570,10,11,(+1),리니지2M,NCSOFT Corporation,롤플레잉
2571,11,12,(+1),백야극광,PROXIMA BETA,롤플레잉
2572,12,13,(-6),트릭스터M,NCSOFT,롤플레잉
2573,13,14,(+5),검은사막 모바일,PEARL ABYSS,롤플레잉
2574,14,15,(-),전략적 팀 전투,"Riot Games, Inc",전략
2575,15,16,(-2),미르4,"Wemade Co., Ltd",롤플레잉
2576,16,17,(-5),파이널기어,BILIBILI,액션
2577,17,18,(-2),그랑사가,NPIXEL,롤플레잉
2578,18,19,(-2),피파 모바일,NEXON Company,스포츠
2579,19,20,(-),V4,NEXON Company,롤플레잉
2580,20,21,(+1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
2581,21,22,(-4),삼국지 전략판,Qookka Games,전략
2582,22,23,(-2),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
2583,23,24,(-),포켓몬고,"Niantic, Inc.",어드벤처
2584,24,25,(+2),좀비고등학교,AWESOMEPIECE,아케이드
2585,25,26,(-),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
2586,26,27,(+1),슬램덩크,DeNA HONG KONG LIMITED,스포츠
2587,27,28,(+1),메이플스토리M,NEXON Company,롤플레잉
2588,28,29,(NEW),쿠키런: 오븐브레이크,Devsisters Corporation,아케이드
2589,29,30,(-),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
2590,30,31,(+1),제5인격,X.D. Global,어드벤처
2591,31,32,(+1),정마담,REACH RICH,롤플레잉
2592,32,33,(-2),라이즈 오브 킹덤즈,Lilith Games,전략
2593,33,34,(+2),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
2594,34,35,(-10),에픽세븐,Smilegate Megaport,롤플레잉
2595,35,36,(NEW),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
2596,36,37,(-14),슈퍼스트링 with NAVER WEBTOON,FACTORIAL GAMES,롤플레잉
2597,37,38,(-),R2M,Webzen Inc.,롤플레잉
2598,38,39,(-4),AFK 아레나,Lilith Games,롤플레잉
2599,39,40,(-2),배틀그라운드 모바일,PUBG CORPORATION,액션
2600,0,1,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
2601,1,2,(-),제2의 나라,Netmarble,롤플레잉
2602,2,3,(-),리니지M,NCSOFT Corporation,롤플레잉
2603,3,4,(-),ROBLOX,Roblox Corporation,어드벤처
2604,4,5,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2605,5,6,(-),바람의나라 연,NEXON Company,롤플레잉
2606,6,7,(-),마이리틀포레스트,Gamepub,시뮬레이션
2607,7,8,(+2),브롤스타즈,Supercell,액션
2608,8,9,(-1),원신,miHoYo Limited,어드벤처
2609,9,10,(-1),세븐나이츠2,Netmarble,롤플레잉
2610,10,11,(-),리니지2M,NCSOFT Corporation,롤플레잉
2611,11,12,(-),백야극광,PROXIMA BETA,롤플레잉
2612,12,13,(+1),검은사막 모바일,PEARL ABYSS,롤플레잉
2613,13,14,(+1),전략적 팀 전투,"Riot Games, Inc",전략
2614,14,15,(+6),카트라이더 러쉬플러스,NEXON Company,자동차 경주
2615,15,16,(-),미르4,"Wemade Co., Ltd",롤플레잉
2616,16,17,(-4),트릭스터M,NCSOFT,롤플레잉
2617,17,18,(+2),V4,NEXON Company,롤플레잉
2618,18,19,(NEW),퍼니싱:그레이 레이븐,"HK HERO ENTERTAINMENT CO., LIMITED",롤플레잉
2619,19,20,(+2),삼국지 전략판,Qookka Games,전략
2620,20,21,(+15),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
2621,21,22,(-4),그랑사가,NPIXEL,롤플레잉
2622,22,23,(-4),피파 모바일,NEXON Company,스포츠
