,Unnamed: 0,week_num,rank,column-1 2,name,company,type
1093,1093,131,14,(+3),사이퍼즈,㈜넥슨코리아,액션
1094,1094,131,15,(+1),테일즈런너,㈜스마일게이트메가포트,레이싱
1095,1095,131,16,(-1),블레이드앤소울,㈜엔씨소프트,MMORPG
1096,1096,131,17,(-4),패스 오브 엑자일,㈜카카오게임즈,ARPG
1097,1097,131,18,(-),리니지,㈜엔씨소프트,MMORPG
1098,1098,131,19,(-),더 위쳐,"블리자드 엔터테인먼트, 액티비전",FPS
1099,1099,131,20,(+1),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
1100,1100,130,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1101,1101,130,2,(+1),피파온라인4,㈜넥슨코리아,스포츠
1102,1102,130,3,(-1),메이플스토리,㈜넥슨코리아,MMORPG
1103,1103,130,4,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1104,1104,130,5,(+1),배틀그라운드,펍지주식회사,서바이벌 슈팅
1105,1105,130,6,(-1),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1106,1106,130,7,(-),카트라이더,㈜넥슨코리아,레이싱
1107,1107,130,8,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1108,1108,130,9,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
1109,1109,130,10,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1110,1110,130,11,(-),서든어택,㈜넥슨코리아,FPS
1111,1111,130,12,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1112,1112,130,13,(+2),테일즈런너,㈜스마일게이트메가포트,레이싱
1113,1113,130,14,(-),사이퍼즈,㈜넥슨코리아,액션
1114,1114,130,15,(+3),리니지,㈜엔씨소프트,MMORPG
1115,1115,130,16,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
1116,1116,130,17,(-4),검은사막,㈜펄어비스,MMORPG
1117,1117,130,18,(-1),패스 오브 엑자일,㈜카카오게임즈,ARPG
1118,1118,130,19,(+3),삼국지14,코에이 테크모 게임즈,시뮬레이션
1119,1119,130,20,(+3),몬스터헌터 월드,캡콤,액션 RPG
1120,1120,129,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1121,1121,129,2,(-),피파온라인4,㈜넥슨코리아,스포츠
1122,1122,129,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
1123,1123,129,4,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1124,1124,129,5,(-),배틀그라운드,펍지주식회사,서바이벌 슈팅
1125,1125,129,6,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1126,1126,129,7,(-),카트라이더,㈜넥슨코리아,레이싱
1127,1127,129,8,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1128,1128,129,9,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
1129,1129,129,10,(+1),서든어택,㈜넥슨코리아,FPS
1130,1130,129,11,(-1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1131,1131,129,12,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1132,1132,129,13,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
1133,1133,129,14,(-),사이퍼즈,㈜넥슨코리아,액션
1134,1134,129,15,(-),리니지,㈜엔씨소프트,MMORPG
1135,1135,129,16,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
1136,1136,129,17,(+9),레전드 오브 룬테라,라이엇 게임즈,카드 전략
1137,1137,129,18,(-1),검은사막,㈜펄어비스,MMORPG
1138,1138,129,19,(-),삼국지14,코에이 테크모 게임즈,시뮬레이션
1139,1139,129,20,(-2),패스 오브 엑자일,㈜카카오게임즈,ARPG
1140,1140,128,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1141,1141,128,2,(+1),메이플스토리,㈜넥슨코리아,MMORPG
1142,1142,128,3,(-1),피파온라인4,㈜넥슨코리아,스포츠
1143,1143,128,4,(+1),배틀그라운드,펍지주식회사,서바이벌 슈팅
1144,1144,128,5,(-1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1145,1145,128,6,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1146,1146,128,7,(-),카트라이더,㈜넥슨코리아,레이싱
1147,1147,128,8,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1148,1148,128,9,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
1149,1149,128,10,(-),서든어택,㈜넥슨코리아,FPS
1150,1150,128,11,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1151,1151,128,12,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1152,1152,128,13,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
1153,1153,128,14,(-),사이퍼즈,㈜넥슨코리아,액션
1154,1154,128,15,(+2),레전드 오브 룬테라,라이엇 게임즈,카드 전략
1155,1155,128,16,(-1),리니지,㈜엔씨소프트,MMORPG
1156,1156,128,17,(-1),블레이드앤소울,㈜엔씨소프트,MMORPG
1157,1157,128,18,(-),검은사막,㈜펄어비스,MMORPG
1158,1158,128,19,(-),삼국지14,코에이 테크모 게임즈,시뮬레이션
1159,1159,128,20,(-),패스 오브 엑자일,㈜카카오게임즈,ARPG
1160,1160,127,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1161,1161,127,2,(-),메이플스토리,㈜넥슨코리아,MMORPG
1162,1162,127,3,(-),피파온라인4,㈜넥슨코리아,스포츠
1163,1163,127,4,(-),배틀그라운드,펍지주식회사,서바이벌 슈팅
1164,1164,127,5,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1165,1165,127,6,(+2),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1166,1166,127,7,(-),카트라이더,㈜넥슨코리아,레이싱
1167,1167,127,8,(-2),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1168,1168,127,9,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
1169,1169,127,10,(-),서든어택,㈜넥슨코리아,FPS
1170,1170,127,11,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1171,1171,127,12,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1172,1172,127,13,(+2),레전드 오브 룬테라,라이엇 게임즈,카드 전략
1173,1173,127,14,(-),사이퍼즈,㈜넥슨코리아,액션
1174,1174,127,15,(-2),테일즈런너,㈜스마일게이트메가포트,레이싱
1175,1175,127,16,(-),리니지,㈜엔씨소프트,MMORPG
1176,1176,127,17,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
1177,1177,127,18,(-),검은사막,㈜펄어비스,MMORPG
1178,1178,127,19,(+1),패스 오브 엑자일,㈜카카오게임즈,ARPG
1179,1179,127,20,(+2),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
1180,1180,126,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1181,1181,126,2,(-),메이플스토리,㈜넥슨코리아,MMORPG
1182,1182,126,3,(-),피파온라인4,㈜넥슨코리아,스포츠
1183,1183,126,4,(-),배틀그라운드,펍지주식회사,서바이벌 슈팅
1184,1184,126,5,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1185,1185,126,6,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1186,1186,126,7,(-),카트라이더,㈜넥슨코리아,레이싱
1187,1187,126,8,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1188,1188,126,9,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
1189,1189,126,10,(-),서든어택,㈜넥슨코리아,FPS
1190,1190,126,11,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1191,1191,126,12,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1192,1192,126,13,(+1),사이퍼즈,㈜넥슨코리아,액션
1193,1193,126,14,(+1),테일즈런너,㈜스마일게이트메가포트,레이싱
1194,1194,126,15,(+2),블레이드앤소울,㈜엔씨소프트,MMORPG
1195,1195,126,16,(-),리니지,㈜엔씨소프트,MMORPG
1196,1196,126,17,(-4),레전드 오브 룬테라,라이엇 게임즈,카드 전략
1197,1197,126,18,(-),검은사막,㈜펄어비스,MMORPG
1198,1198,126,19,(+5),몬스터헌터 월드,캡콤,액션 RPG
1199,1199,126,20,(-1),패스 오브 엑자일,㈜카카오게임즈,ARPG
1200,1200,125,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1201,1201,125,2,(-),메이플스토리,㈜넥슨코리아,MMORPG
1202,1202,125,3,(-),피파온라인4,㈜넥슨코리아,스포츠
1203,1203,125,4,(-),배틀그라운드,"펍지주식회사, (주)카카오게임즈",서바이벌 슈팅
1204,1204,125,5,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1205,1205,125,6,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1206,1206,125,7,(+1),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1207,1207,125,8,(-1),카트라이더,㈜넥슨코리아,레이싱
1208,1208,125,9,(+1),서든어택,㈜넥슨코리아,FPS
1209,1209,125,10,(-1),아키에이지,㈜엑스엘게임즈,판타지 RPG
1210,1210,125,11,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1211,1211,125,12,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1212,1212,125,13,(+2),블레이드앤소울,㈜엔씨소프트,MMORPG
1213,1213,125,14,(+2),리니지,㈜엔씨소프트,MMORPG
1214,1214,125,15,(-1),테일즈런너,㈜스마일게이트메가포트,레이싱
1215,1215,125,16,(-3),사이퍼즈,㈜넥슨코리아,액션
1216,1216,125,17,(+11),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
1217,1217,125,18,(-),검은사막,㈜펄어비스,MMORPG
1218,1218,125,19,(+2),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
1219,1219,125,20,(-1),몬스터헌터 월드,캡콤,액션 RPG
1220,1220,124,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1221,1221,124,2,(-),메이플스토리,㈜넥슨코리아,MMORPG
1222,1222,124,3,(-),피파온라인4,㈜넥슨코리아,스포츠
1223,1223,124,4,(-),배틀그라운드,펍지주식회사,서바이벌 슈팅
1224,1224,124,5,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1225,1225,124,6,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1226,1226,124,7,(+2),서든어택,㈜넥슨코리아,FPS
1227,1227,124,8,(-1),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1228,1228,124,9,(-1),카트라이더,㈜넥슨코리아,레이싱
1229,1229,124,10,(+1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1230,1230,124,11,(-1),아키에이지,㈜엑스엘게임즈,판타지 RPG
1231,1231,124,12,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1232,1232,124,13,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
1233,1233,124,14,(+1),테일즈런너,㈜스마일게이트메가포트,레이싱
1234,1234,124,15,(-1),리니지,㈜엔씨소프트,MMORPG
1235,1235,124,16,(-),사이퍼즈,㈜넥슨코리아,액션
1236,1236,124,17,(-),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
1237,1237,124,18,(-),검은사막,㈜펄어비스,MMORPG
1238,1238,124,19,(-),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
1239,1239,124,20,(+2),GTA5,락스타 게임즈,오픈월드 범죄 액션
1240,1240,123,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1241,1241,123,2,(+1),피파온라인4,㈜넥슨코리아,스포츠
1242,1242,123,3,(-1),메이플스토리,㈜넥슨코리아,MMORPG
1243,1243,123,4,(-),배틀그라운드,펍지주식회사,서바이벌 슈팅
1244,1244,123,5,(+2),서든어택,㈜넥슨코리아,FPS
1245,1245,123,6,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1246,1246,123,7,(-2),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1247,1247,123,8,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1248,1248,123,9,(-),카트라이더,㈜넥슨코리아,레이싱
1249,1249,123,10,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1250,1250,123,11,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
1251,1251,123,12,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1252,1252,123,13,(+1),테일즈런너,㈜스마일게이트메가포트,레이싱
1253,1253,123,14,(-1),블레이드앤소울,㈜엔씨소프트,MMORPG
1254,1254,123,15,(+1),사이퍼즈,㈜넥슨코리아,액션
1255,1255,123,16,(+1),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
1256,1256,123,17,(-2),리니지,㈜엔씨소프트,MMORPG
1257,1257,123,18,(-),검은사막,㈜펄어비스,MMORPG
1258,1258,123,19,(+2),패스 오브 엑자일,㈜카카오게임즈,ARPG
1259,1259,123,20,(+2),스타듀 밸리,처클피시,전원 생활 시뮬레이션
1260,1260,122,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1261,1261,122,2,(+1),메이플스토리,㈜넥슨코리아,MMORPG
1262,1262,122,3,(-1),피파온라인4,㈜넥슨코리아,스포츠
1263,1263,122,4,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
1264,1264,122,5,(-),서든어택,㈜넥슨코리아,FPS
1265,1265,122,6,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1266,1266,122,7,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1267,1267,122,8,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1268,1268,122,9,(+1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1269,1269,122,10,(-1),카트라이더,㈜넥슨코리아,레이싱
1270,1270,122,11,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
1271,1271,122,12,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1272,1272,122,13,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
1273,1273,122,14,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
1274,1274,122,15,(-),사이퍼즈,㈜넥슨코리아,액션
1275,1275,122,16,(-),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
1276,1276,122,17,(+1),검은사막,㈜펄어비스,MMORPG
1277,1277,122,18,(-1),리니지,㈜엔씨소프트,MMORPG
1278,1278,122,19,(-),패스 오브 엑자일,㈜카카오게임즈,ARPG
1279,1279,122,20,(+2),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
1280,1280,121,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1281,1281,121,2,(-),메이플스토리,㈜넥슨코리아,MMORPG
1282,1282,121,3,(-),피파온라인4,㈜넥슨코리아,스포츠
1283,1283,121,4,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
1284,1284,121,5,(-),서든어택,㈜넥슨코리아,FPS
1285,1285,121,6,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1286,1286,121,7,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1287,1287,121,8,(+1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1288,1288,121,9,(+1),카트라이더,㈜넥슨코리아,레이싱
1289,1289,121,10,(-2),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1290,1290,121,11,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
1291,1291,121,12,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1292,1292,121,13,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
1293,1293,121,14,(+1),사이퍼즈,㈜넥슨코리아,액션
1294,1294,121,15,(+1),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
1295,1295,121,16,(+3),패스 오브 엑자일,㈜카카오게임즈,ARPG
1296,1296,121,17,(-),검은사막,㈜펄어비스,MMORPG
1297,1297,121,18,(-4),블레이드앤소울,㈜엔씨소프트,MMORPG
1298,1298,121,19,(-1),리니지,㈜엔씨소프트,MMORPG
1299,1299,121,20,(+6),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
1300,1300,120,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1301,1301,120,2,(-),메이플스토리,㈜넥슨코리아,MMORPG
1302,1302,120,3,(-),피파온라인4,㈜넥슨코리아,스포츠
1303,1303,120,4,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
1304,1304,120,5,(-),서든어택,㈜넥슨코리아,FPS
1305,1305,120,6,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1306,1306,120,7,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1307,1307,120,8,(+1),카트라이더,㈜넥슨코리아,레이싱
1308,1308,120,9,(-1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1309,1309,120,10,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1310,1310,120,11,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
1311,1311,120,12,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1312,1312,120,13,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
1313,1313,120,14,(-),사이퍼즈,㈜넥슨코리아,액션
1314,1314,120,15,(+1),패스 오브 엑자일,㈜카카오게임즈,ARPG
1315,1315,120,16,(+1),검은사막,㈜펄어비스,MMORPG
1316,1316,120,17,(+2),리니지,㈜엔씨소프트,MMORPG
1317,1317,120,18,(-3),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
1318,1318,120,19,(-1),블레이드앤소울,㈜엔씨소프트,MMORPG
1319,1319,120,20,(-),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
1320,1320,119,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1321,1321,119,2,(-),메이플스토리,㈜넥슨코리아,MMORPG
1322,1322,119,3,(-),피파온라인4,㈜넥슨코리아,스포츠
1323,1323,119,4,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
1324,1324,119,5,(-),서든어택,㈜넥슨코리아,FPS
1325,1325,119,6,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1326,1326,119,7,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
1327,1327,119,8,(-),카트라이더,㈜넥슨코리아,레이싱
1328,1328,119,9,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
1329,1329,119,10,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1330,1330,119,11,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
1331,1331,119,12,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
1332,1332,119,13,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
1333,1333,119,14,(-),사이퍼즈,㈜넥슨코리아,액션
1334,1334,119,15,(+2),리니지,㈜엔씨소프트,MMORPG
1335,1335,119,16,(-1),패스 오브 엑자일,㈜카카오게임즈,ARPG
1336,1336,119,17,(-1),검은사막,㈜펄어비스,MMORPG
1337,1337,119,18,(-),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
1338,1338,119,19,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
1339,1339,119,20,(+1),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
1340,1340,118,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1341,1341,118,2,(-),메이플스토리,㈜넥슨코리아,MMORPG
1342,1342,118,3,(-),피파온라인4,㈜넥슨코리아,스포츠
1343,1343,118,4,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
1344,1344,118,5,(+1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
1345,1345,118,6,(-1),서든어택,㈜넥슨코리아,FPS
1346,1346,118,7,(+3),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
1347,1347,118,8,(-),카트라이더,㈜넥슨코리아,레이싱
1348,1348,118,9,(-2),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
