,week_num,level_0,rank,change,name,service,genre
1290,121,1290,11,(+1),리니지2M,NCSOFT Corporation,롤플레잉
1291,121,1291,12,(+1),백야극광,PROXIMA BETA,롤플레잉
1292,121,1292,13,(-6),트릭스터M,NCSOFT,롤플레잉
1293,121,1293,14,(+5),검은사막 모바일,PEARL ABYSS,롤플레잉
1294,121,1294,15,(-),전략적 팀 전투,"Riot Games, Inc",전략
1295,121,1295,16,(-2),미르4,"Wemade Co., Ltd",롤플레잉
1296,121,1296,17,(-5),파이널기어,BILIBILI,액션
1297,121,1297,18,(-2),그랑사가,NPIXEL,롤플레잉
1298,121,1298,19,(-2),피파 모바일,NEXON Company,스포츠
1299,121,1299,20,(-),V4,NEXON Company,롤플레잉
1300,120,1300,1,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
1301,120,1301,2,(-),제2의 나라,Netmarble,롤플레잉
1302,120,1302,3,(-),리니지M,NCSOFT Corporation,롤플레잉
1303,120,1303,4,(-),ROBLOX,Roblox Corporation,어드벤처
1304,120,1304,5,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1305,120,1305,6,(-),바람의나라 연,NEXON Company,롤플레잉
1306,120,1306,7,(-),마이리틀포레스트,Gamepub,시뮬레이션
1307,120,1307,8,(+2),브롤스타즈,Supercell,액션
1308,120,1308,9,(-1),원신,miHoYo Limited,어드벤처
1309,120,1309,10,(-1),세븐나이츠2,Netmarble,롤플레잉
1310,120,1310,11,(-),리니지2M,NCSOFT Corporation,롤플레잉
1311,120,1311,12,(-),백야극광,PROXIMA BETA,롤플레잉
1312,120,1312,13,(+1),검은사막 모바일,PEARL ABYSS,롤플레잉
1313,120,1313,14,(+1),전략적 팀 전투,"Riot Games, Inc",전략
1314,120,1314,15,(+6),카트라이더 러쉬플러스,NEXON Company,자동차 경주
1315,120,1315,16,(-),미르4,"Wemade Co., Ltd",롤플레잉
1316,120,1316,17,(-4),트릭스터M,NCSOFT,롤플레잉
1317,120,1317,18,(+2),V4,NEXON Company,롤플레잉
1318,120,1318,19,(NEW),퍼니싱:그레이 레이븐,"HK HERO ENTERTAINMENT CO., LIMITED",롤플레잉
1319,120,1319,20,(+2),삼국지 전략판,Qookka Games,전략
1320,119,1320,1,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
1321,119,1321,2,(+1),리니지M,NCSOFT Corporation,롤플레잉
1322,119,1322,3,(-1),제2의 나라,Netmarble,롤플레잉
1323,119,1323,4,(-),ROBLOX,Roblox Corporation,어드벤처
1324,119,1324,5,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1325,119,1325,6,(-),바람의나라 연,NEXON Company,롤플레잉
1326,119,1326,7,(+1),브롤스타즈,Supercell,액션
1327,119,1327,8,(+1),원신,miHoYo Limited,어드벤처
1328,119,1328,9,(+2),리니지2M,NCSOFT Corporation,롤플레잉
1329,119,1329,10,(-),세븐나이츠2,Netmarble,롤플레잉
1330,119,1330,11,(-4),마이리틀포레스트,Gamepub,시뮬레이션
1331,119,1331,12,(+1),검은사막 모바일,PEARL ABYSS,롤플레잉
1332,119,1332,13,(-1),백야극광,PROXIMA BETA,롤플레잉
1333,119,1333,14,(+5),퍼니싱:그레이 레이븐,"HK HERO ENTERTAINMENT CO., LIMITED",롤플레잉
1334,119,1334,15,(-1),전략적 팀 전투,"Riot Games, Inc",전략
1335,119,1335,16,(-1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
1336,119,1336,17,(+4),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
1337,119,1337,18,(-2),미르4,"Wemade Co., Ltd",롤플레잉
1338,119,1338,19,(-1),V4,NEXON Company,롤플레잉
1339,119,1339,20,(-),삼국지 전략판,Qookka Games,전략
1340,118,1340,1,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
1341,118,1341,2,(-),리니지M,NCSOFT Corporation,롤플레잉
1342,118,1342,3,(+1),ROBLOX,Roblox Corporation,어드벤처
1343,118,1343,4,(-1),제2의 나라,Netmarble,롤플레잉
1344,118,1344,5,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1345,118,1345,6,(-),바람의나라 연,NEXON Company,롤플레잉
1346,118,1346,7,(+1),원신,miHoYo Limited,어드벤처
1347,118,1347,8,(-1),브롤스타즈,Supercell,액션
1348,118,1348,9,(-),리니지2M,NCSOFT Corporation,롤플레잉
1349,118,1349,10,(-),세븐나이츠2,Netmarble,롤플레잉
1350,118,1350,11,(-),마이리틀포레스트,Gamepub,시뮬레이션
1351,118,1351,12,(+3),전략적 팀 전투,"Riot Games, Inc",전략
1352,118,1352,13,(+1),퍼니싱:그레이 레이븐,"HK HERO ENTERTAINMENT CO., LIMITED",롤플레잉
1353,118,1353,14,(+3),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
1354,118,1354,15,(-3),검은사막 모바일,PEARL ABYSS,롤플레잉
1355,118,1355,16,(+3),V4,NEXON Company,롤플레잉
1356,118,1356,17,(-1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
1357,118,1357,18,(+3),피파 모바일,NEXON Company,스포츠
1358,118,1358,19,(-1),미르4,"Wemade Co., Ltd",롤플레잉
1359,118,1359,20,(-),삼국지 전략판,Qookka Games,전략
1360,117,1360,1,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
1361,117,1361,2,(+1),ROBLOX,Roblox Corporation,어드벤처
1362,117,1362,3,(-1),리니지M,NCSOFT Corporation,롤플레잉
1363,117,1363,4,(-),제2의 나라,Netmarble,롤플레잉
1364,117,1364,5,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1365,117,1365,6,(+1),원신,miHoYo Limited,어드벤처
1366,117,1366,7,(-1),바람의나라 연,NEXON Company,롤플레잉
1367,117,1367,8,(-),브롤스타즈,Supercell,액션
1368,117,1368,9,(+1),세븐나이츠2,Netmarble,롤플레잉
1369,117,1369,10,(-1),리니지2M,NCSOFT Corporation,롤플레잉
1370,117,1370,11,(+1),전략적 팀 전투,"Riot Games, Inc",전략
1371,117,1371,12,(+1),퍼니싱:그레이 레이븐,"HK HERO ENTERTAINMENT CO., LIMITED",롤플레잉
1372,117,1372,13,(+4),카트라이더 러쉬플러스,NEXON Company,자동차 경주
1373,117,1373,14,(+2),V4,NEXON Company,롤플레잉
1374,117,1374,15,(-1),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
1375,117,1375,16,(+2),피파 모바일,NEXON Company,스포츠
1376,117,1376,17,(-2),검은사막 모바일,PEARL ABYSS,롤플레잉
1377,117,1377,18,(-7),마이리틀포레스트,Gamepub,시뮬레이션
1378,117,1378,19,(+3),메이플스토리M,NEXON Company,롤플레잉
1379,117,1379,20,(+1),냥코 대전쟁,PONOS Corporation,캐주얼 게임
1380,116,1380,1,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
1381,116,1381,2,(-),ROBLOX,Roblox Corporation,어드벤처
1382,116,1382,3,(+1),제2의 나라,Netmarble,롤플레잉
1383,116,1383,4,(+1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1384,116,1384,5,(-2),리니지M,NCSOFT Corporation,롤플레잉
1385,116,1385,6,(-),원신,miHoYo Limited,어드벤처
1386,116,1386,7,(-),바람의나라 연,NEXON Company,롤플레잉
1387,116,1387,8,(-),브롤스타즈,Supercell,액션
1388,116,1388,9,(+1),리니지2M,NCSOFT Corporation,롤플레잉
1389,116,1389,10,(+1),세븐나이츠2,Netmarble,롤플레잉
1390,116,1390,11,(-),전략적 팀 전투,"Riot Games, Inc",전략
1391,116,1391,12,(+4),피파 모바일,NEXON Company,스포츠
1392,116,1392,13,(+1),V4,NEXON Company,롤플레잉
1393,116,1393,14,(-1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
1394,116,1394,15,(+2),검은사막 모바일,PEARL ABYSS,롤플레잉
1395,116,1395,16,(-1),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
1396,116,1396,17,(+3),냥코 대전쟁,PONOS Corporation,캐주얼 게임
1397,116,1397,18,(+1),메이플스토리M,NEXON Company,롤플레잉
1398,116,1398,19,(+2),삼국지 전략판,Qookka Games,전략
1399,116,1399,20,(+2),미르4,"Wemade Co., Ltd",롤플레잉
1400,115,1400,1,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
1401,115,1401,2,(-),ROBLOX,Roblox Corporation,어드벤처
1402,115,1402,3,(-),제2의 나라,Netmarble,롤플레잉
1403,115,1403,4,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1404,115,1404,5,(+1),원신,miHoYo Limited,어드벤처
1405,115,1405,6,(-1),리니지M,NCSOFT Corporation,롤플레잉
1406,115,1406,7,(-),바람의나라 연,NEXON Company,롤플레잉
1407,115,1407,8,(-),브롤스타즈,Supercell,액션
1408,115,1408,9,(-),리니지2M,NCSOFT Corporation,롤플레잉
1409,115,1409,10,(-),세븐나이츠2,Netmarble,롤플레잉
1410,115,1410,11,(-),전략적 팀 전투,"Riot Games, Inc",전략
1411,115,1411,12,(+2),카트라이더 러쉬플러스,NEXON Company,자동차 경주
1412,115,1412,13,(-1),피파 모바일,NEXON Company,스포츠
1413,115,1413,14,(-1),V4,NEXON Company,롤플레잉
1414,115,1414,15,(-),검은사막 모바일,PEARL ABYSS,롤플레잉
1415,115,1415,16,(+2),메이플스토리M,NEXON Company,롤플레잉
1416,115,1416,17,(+7),좀비고등학교,AWESOMEPIECE,아케이드
1417,115,1417,18,(+1),삼국지 전략판,Qookka Games,전략
1418,115,1418,19,(-2),냥코 대전쟁,PONOS Corporation,캐주얼 게임
1419,115,1419,20,(-4),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
1420,114,1420,1,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
1421,114,1421,2,(-),ROBLOX,Roblox Corporation,어드벤처
1422,114,1422,3,(-),제2의 나라,Netmarble,롤플레잉
1423,114,1423,4,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1424,114,1424,5,(-),원신,miHoYo Limited,어드벤처
1425,114,1425,6,(-),리니지M,NCSOFT Corporation,롤플레잉
1426,114,1426,7,(-),바람의나라 연,NEXON Company,롤플레잉
1427,114,1427,8,(-),브롤스타즈,Supercell,액션
1428,114,1428,9,(+1),세븐나이츠2,Netmarble,롤플레잉
1429,114,1429,10,(-1),리니지2M,NCSOFT Corporation,롤플레잉
1430,114,1430,11,(+1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
1431,114,1431,12,(-1),전략적 팀 전투,"Riot Games, Inc",전략
1432,114,1432,13,(NEW),드래곤블러드,"Supertree Co., Ltd.",롤플레잉
1433,114,1433,14,(NEW),코노스바 모바일 - 판타스틱 데이즈,NEXON Company,롤플레잉
1434,114,1434,15,(-2),피파 모바일,NEXON Company,스포츠
1435,114,1435,16,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
1436,114,1436,17,(-),좀비고등학교,AWESOMEPIECE,아케이드
1437,114,1437,18,(-4),V4,NEXON Company,롤플레잉
1438,114,1438,19,(+1),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
1439,114,1439,20,(-2),삼국지 전략판,Qookka Games,전략
1440,113,1440,1,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
1441,113,1441,2,(NEW),블레이드&소울2,NCSOFT,롤플레잉
1442,113,1442,3,(-1),ROBLOX,Roblox Corporation,어드벤처
1443,113,1443,4,(-1),제2의 나라,Netmarble,롤플레잉
1444,113,1444,5,(NEW),마블 퓨처 레볼루션,marvelfr,롤플레잉
1445,113,1445,6,(-2),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1446,113,1446,7,(-2),원신,miHoYo Limited,어드벤처
1447,113,1447,8,(-1),바람의나라 연,NEXON Company,롤플레잉
1448,113,1448,9,(-3),리니지M,NCSOFT Corporation,롤플레잉
1449,113,1449,10,(-2),브롤스타즈,Supercell,액션
1450,113,1450,11,(+3),코노스바 모바일 - 판타스틱 데이즈,NEXON Company,롤플레잉
1451,113,1451,12,(-3),세븐나이츠2,Netmarble,롤플레잉
1452,113,1452,13,(-3),리니지2M,NCSOFT Corporation,롤플레잉
1453,113,1453,14,(-1),드래곤블러드,"Supertree Co., Ltd.",롤플레잉
1454,113,1454,15,(-4),카트라이더 러쉬플러스,NEXON Company,자동차 경주
1455,113,1455,16,(-4),전략적 팀 전투,"Riot Games, Inc",전략
1456,113,1456,17,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
1457,113,1457,18,(+3),미르4,"Wemade Co., Ltd",롤플레잉
1458,113,1458,19,(+1),좀비고등학교,AWESOMEPIECE,아케이드
1459,113,1459,20,(+5),메이플스토리M,NEXON Company,롤플레잉
1460,112,1460,1,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
1461,112,1461,2,(-),블레이드&소울2,NCSOFT,롤플레잉
1462,112,1462,3,(-),ROBLOX,Roblox Corporation,어드벤처
1463,112,1463,4,(+1),마블 퓨처 레볼루션,Netmarble,롤플레잉
1464,112,1464,5,(-1),제2의 나라,Netmarble,롤플레잉
1465,112,1465,6,(+1),원신,miHoYo Limited,어드벤처
1466,112,1466,7,(-1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1467,112,1467,8,(-),바람의나라 연,NEXON Company,롤플레잉
1468,112,1468,9,(-),리니지M,NCSOFT Corporation,롤플레잉
1469,112,1469,10,(-),브롤스타즈,Supercell,액션
1470,112,1470,11,(-),코노스바 모바일 - 판타스틱 데이즈,NEXON Company,롤플레잉
1471,112,1471,12,(-),세븐나이츠2,Netmarble,롤플레잉
1472,112,1472,13,(-),리니지2M,NCSOFT Corporation,롤플레잉
1473,112,1473,14,(-),드래곤블러드,"Supertree Co., Ltd.",롤플레잉
1474,112,1474,15,(+3),미르4,"Wemade Co., Ltd",롤플레잉
1475,112,1475,16,(-1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
1476,112,1476,17,(-1),전략적 팀 전투,"Riot Games, Inc",전략
1477,112,1477,18,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
1478,112,1478,19,(+3),V4,NEXON Company,롤플레잉
1479,112,1479,20,(-1),좀비고등학교,AWESOMEPIECE,아케이드
1480,111,1480,1,(+1),블레이드&소울2,NCSOFT,롤플레잉
1481,111,1481,2,(-1),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
1482,111,1482,3,(-),ROBLOX,Roblox Corporation,어드벤처
1483,111,1483,4,(-),마블 퓨처 레볼루션,Netmarble,롤플레잉
1484,111,1484,5,(+1),원신,miHoYo Limited,어드벤처
1485,111,1485,6,(+1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1486,111,1486,7,(-2),제2의 나라,Netmarble,롤플레잉
1487,111,1487,8,(-),바람의나라 연,NEXON Company,롤플레잉
1488,111,1488,9,(-),리니지M,NCSOFT Corporation,롤플레잉
1489,111,1489,10,(-),브롤스타즈,Supercell,액션
1490,111,1490,11,(-),코노스바 모바일 - 판타스틱 데이즈,NEXON Company,롤플레잉
1491,111,1491,12,(+1),리니지2M,NCSOFT Corporation,롤플레잉
1492,111,1492,13,(-1),세븐나이츠2,Netmarble,롤플레잉
1493,111,1493,14,(+1),미르4,"Wemade Co., Ltd",롤플레잉
1494,111,1494,15,(NEW),월드 플리퍼,Kakao Games Corp.,액션
1495,111,1495,16,(-),카트라이더 러쉬플러스,NEXON Company,자동차 경주
1496,111,1496,17,(-),전략적 팀 전투,"Riot Games, Inc",전략
1497,111,1497,18,(-),검은사막 모바일,PEARL ABYSS,롤플레잉
1498,111,1498,19,(NEW),뮤 아크엔젤2,Webzen Inc.,롤플레잉
1499,111,1499,20,(-6),드래곤블러드,"Supertree Co., Ltd.",롤플레잉
1500,110,1500,1,(-),블레이드&소울2,NCSOFT,롤플레잉
1501,110,1501,2,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
1502,110,1502,3,(-),ROBLOX,Roblox Corporation,어드벤처
1503,110,1503,4,(-),마블 퓨처 레볼루션,Netmarble,롤플레잉
1504,110,1504,5,(-),원신,miHoYo Limited,어드벤처
1505,110,1505,6,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1506,110,1506,7,(-),제2의 나라,Netmarble,롤플레잉
1507,110,1507,8,(-),바람의나라 연,NEXON Company,롤플레잉
1508,110,1508,9,(-),리니지M,NCSOFT Corporation,롤플레잉
1509,110,1509,10,(-),브롤스타즈,Supercell,액션
1510,110,1510,11,(+1),리니지2M,NCSOFT Corporation,롤플레잉
1511,110,1511,12,(+1),세븐나이츠2,Netmarble,롤플레잉
1512,110,1512,13,(+2),월드 플리퍼,Kakao Games Corp.,액션
1513,110,1513,14,(+5),뮤 아크엔젤2,Webzen Inc.,롤플레잉
1514,110,1514,15,(-1),미르4,"Wemade Co., Ltd",롤플레잉
1515,110,1515,16,(-5),코노스바 모바일 - 판타스틱 데이즈,NEXON Company,롤플레잉
1516,110,1516,17,(+1),검은사막 모바일,PEARL ABYSS,롤플레잉
1517,110,1517,18,(-1),전략적 팀 전투,"Riot Games, Inc",전략
1518,110,1518,19,(-3),카트라이더 러쉬플러스,NEXON Company,자동차 경주
1519,110,1519,20,(+2),나의 히어로 아카데미아: 최강 히어로,Bluetaku Pte. Ltd.,액션
1520,109,1520,1,(+1),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
1521,109,1521,2,(+1),ROBLOX,Roblox Corporation,어드벤처
1522,109,1522,3,(-2),블레이드&소울2,NCSOFT,롤플레잉
1523,109,1523,4,(+1),원신,miHoYo Limited,어드벤처
1524,109,1524,5,(+1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1525,109,1525,6,(+1),제2의 나라,Netmarble,롤플레잉
1526,109,1526,7,(-3),마블 퓨처 레볼루션,Netmarble,롤플레잉
1527,109,1527,8,(-),바람의나라 연,NEXON Company,롤플레잉
1528,109,1528,9,(-),리니지M,NCSOFT Corporation,롤플레잉
1529,109,1529,10,(-),브롤스타즈,Supercell,액션
1530,109,1530,11,(+2),월드 플리퍼,Kakao Games Corp.,액션
1531,109,1531,12,(+2),뮤 아크엔젤2,Webzen Inc.,롤플레잉
1532,109,1532,13,(-2),리니지2M,NCSOFT Corporation,롤플레잉
1533,109,1533,14,(NEW),미니어스: 작지만 놀라운 모험,BILIBILI,롤플레잉
1534,109,1534,15,(-3),세븐나이츠2,Netmarble,롤플레잉
1535,109,1535,16,(-1),미르4,"Wemade Co., Ltd",롤플레잉
1536,109,1536,17,(+3),나의 히어로 아카데미아: 최강 히어로,Bluetaku Pte. Ltd.,액션
1537,109,1537,18,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
1538,109,1538,19,(-1),전략적 팀 전투,"Riot Games, Inc",전략
1539,109,1539,20,(-1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
1540,108,1540,1,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
1541,108,1541,2,(-),ROBLOX,Roblox Corporation,어드벤처
1542,108,1542,3,(+1),원신,miHoYo Limited,어드벤처
1543,108,1543,4,(+1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1544,108,1544,5,(-2),블레이드&소울2,NCSOFT,롤플레잉
1545,108,1545,6,(-),제2의 나라,Netmarble,롤플레잉
1546,108,1546,7,(+2),리니지M,NCSOFT Corporation,롤플레잉
1547,108,1547,8,(-),바람의나라 연,NEXON Company,롤플레잉
1548,108,1548,9,(+3),뮤 아크엔젤2,Webzen Inc.,롤플레잉
1549,108,1549,10,(-),브롤스타즈,Supercell,액션
1550,108,1550,11,(-),월드 플리퍼,Kakao Games Corp.,액션
1551,108,1551,12,(+2),미니어스: 작지만 놀라운 모험,BILIBILI,롤플레잉
1552,108,1552,13,(-),리니지2M,NCSOFT Corporation,롤플레잉
1553,108,1553,14,(+1),세븐나이츠2,Netmarble,롤플레잉
1554,108,1554,15,(-8),마블 퓨처 레볼루션,Netmarble,롤플레잉
1555,108,1555,16,(-),미르4,"Wemade Co., Ltd",롤플레잉
1556,108,1556,17,(+2),전략적 팀 전투,"Riot Games, Inc",전략
1557,108,1557,18,(+2),카트라이더 러쉬플러스,NEXON Company,자동차 경주
1558,108,1558,19,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
1559,108,1559,20,(+1),삼국지 전략판,Qookka Games,전략
1560,107,1560,1,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
1561,107,1561,2,(-),ROBLOX,Roblox Corporation,어드벤처
1562,107,1562,3,(-),원신,miHoYo Limited,어드벤처
1563,107,1563,4,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1564,107,1564,5,(+1),제2의 나라,Netmarble,롤플레잉
1565,107,1565,6,(-1),블레이드&소울2,NCSOFT,롤플레잉
1566,107,1566,7,(-),리니지M,NCSOFT Corporation,롤플레잉
1567,107,1567,8,(-),바람의나라 연,NEXON Company,롤플레잉
1568,107,1568,9,(+3),미니어스: 작지만 놀라운 모험,BILIBILI,롤플레잉
1569,107,1569,10,(-),브롤스타즈,Supercell,액션
1570,107,1570,11,(-4),리니지2M,NCSOFT Corporation,롤플레잉
1571,107,1571,12,(-3),뮤 아크엔젤2,Webzen Inc.,롤플레잉
1572,107,1572,13,(+1),세븐나이츠2,Netmarble,롤플레잉
1573,107,1573,14,(+2),미르4,"Wemade Co., Ltd",롤플레잉
1574,107,1574,15,(-4),월드 플리퍼,Kakao Games Corp.,액션
1575,107,1575,16,(-1),마블 퓨처 레볼루션,Netmarble,롤플레잉
1576,107,1576,17,(-),전략적 팀 전투,"Riot Games, Inc",전략
1577,107,1577,18,(NEW),아르미스,Netease Games Global,롤플레잉
1578,107,1578,19,(+1),삼국지 전략판,Qookka Games,전략
1579,107,1579,20,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
1580,106,1580,1,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
1581,106,1581,2,(-),ROBLOX,Roblox Corporation,어드벤처
1582,106,1582,3,(-),원신,miHoYo Limited,어드벤처
1583,106,1583,4,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1584,106,1584,5,(-),제2의 나라,Netmarble,롤플레잉
1585,106,1585,6,(+1),리니지M,NCSOFT Corporation,롤플레잉
1586,106,1586,7,(-1),블레이드&소울2,NCSOFT,롤플레잉
1587,106,1587,8,(+2),브롤스타즈,Supercell,액션
1588,106,1588,9,(-2),리니지2M,NCSOFT Corporation,롤플레잉
1589,106,1589,10,(-2),바람의나라 연,NEXON Company,롤플레잉
1590,106,1590,11,(+2),세븐나이츠2,Netmarble,롤플레잉
1591,106,1591,12,(+6),아르미스,Netease Games Global,롤플레잉
1592,106,1592,13,(-4),미니어스: 작지만 놀라운 모험,BILIBILI,롤플레잉
1593,106,1593,14,(-),미르4,"Wemade Co., Ltd",롤플레잉
