,index_num,num_week,Unnamed: 0,rank,name,genre,genre_share,pc_room_num,total_time_hour,mean_time_min,total_use_num,distributor,week_num
1925,1925,0,10,6,서든어택,FPS,12.09,"9,081","1,270,784",66.0,"1,157,496",넥슨,221
1926,1926,0,12,7,메이플스토리,RPG,24.5,"8,898","1,216,799",99.0,"739,306",넥슨,221
1927,1927,0,14,8,카트라이더,레이싱,97.7,"9,110","940,633",39.0,"1,462,290",넥슨,221
1928,1928,0,16,9,스타크래프트 리마스터,RTS,7.17,"8,885","838,950",77.0,"661,281",블리자드,221
1929,1929,0,18,10,던전앤파이터,액션,55.17,"7,721","509,201",98.0,"308,203",넥슨,221
1930,1930,0,20,11,리니지,RPG,5.18,"4,652","257,252",115.0,"134,664",엔씨소프트,221
1931,1931,0,22,12,월드 오브 워크래프트,RPG,4.69,"4,761","232,742",130.0,"107,890",블리자드,221
1932,1932,0,24,13,사이퍼즈,액션,19.64,"4,522","181,280",114.0,"95,641",넥슨,221
1933,1933,0,26,14,디아블로3,RPG,2.93,"3,948","145,380",109.0,"74,405",블리자드,221
1934,1934,0,28,15,Destiny: Guardians,FPS,1.37,"4,026","143,917",126.0,"68,754",스팀,221
1935,1935,0,30,16,워크래프트3 리포지드,RTS,1.02,"3,459","118,819",75.0,"96,383",블리자드,221
1936,1936,0,32,17,히어로즈 오브 더 스톰,RTS,0.96,"3,850","111,738",85.0,"79,338",블리자드,221
1937,1937,0,34,18,레인보우식스 시즈,FPS,1.05,"3,206","110,194",80.0,"83,333",네오위즈/스팀,221
1938,1938,0,36,19,아이온,RPG,2.18,"2,626","108,192",112.0,"58,301",엔씨소프트,221
1939,1939,0,38,20,블레이드 & 소울,RPG,2.12,"3,300","105,130",100.0,"63,085",엔씨소프트,221
1940,1940,0,40,21,스타크래프트2,RTS,0.74,"3,446","85,548",73.0,"70,775",블리자드,221
1941,1941,0,42,22,테일즈런너,스포츠,3.21,"4,535","83,133",46.0,"109,235",스마일게이트,221
1942,1942,0,44,23,크레이지아케이드,아케이드,66.84,"4,889","74,940",32.0,"142,196",넥슨,221
1943,1943,0,46,24,검은사막,RPG,1.46,"2,473","72,387",116.0,"37,636",(주)펄어비스,221
1944,1944,0,48,25,리니지2,RPG,1.4,"1,881","69,082",171.0,"24,181",엔씨소프트,221
1945,1945,0,50,26,Astellia,RPG,1.37,"1,795","67,984",132.0,"30,905",스팀,221
1946,1946,0,52,27,스페셜포스,FPS,0.63,"2,332","65,306",96.0,"41,320",네오위즈,221
1947,1947,0,54,28,마비노기 영웅전,RPG,1.18,"2,037","58,485",110.0,"32,458",넥슨,221
1948,1948,0,56,29,GTA 5,액션,6.22,"2,122","57,411",72.0,"48,327",스팀,221
1949,1949,0,58,30,Monster Hunter : World,액션,5.89,"1,896","54,278",103.0,"31,475",스팀,221
1950,1950,0,0,1,리그 오브 레전드,RTS,90.39,"9,398","11,047,464",97.0,"6,884,616",라이엇게임즈,220
1951,1951,0,2,2,배틀그라운드,FPS,60.61,"9,295","6,295,205",85.0,"4,450,923",카카오/스팀,220
1952,1952,0,4,3,FIFA 온라인 4,스포츠,92.32,"9,301","2,353,996",49.0,"2,897,748",넥슨,220
1953,1953,0,6,4,오버워치,FPS,22.28,"9,211","2,314,102",73.0,"1,913,350",블리자드,220
1954,1954,0,8,5,로스트아크,RPG,38.72,"8,844","1,952,377",146.0,"801,429",스마일게이트,220
1955,1955,0,10,6,서든어택,FPS,12.35,"9,093","1,282,078",65.0,"1,199,446",넥슨,220
1956,1956,0,12,7,메이플스토리,RPG,23.99,"8,898","1,209,331",102.0,"715,170",넥슨,220
1957,1957,0,14,8,카트라이더,레이싱,98.13,"9,133","961,549",40.0,"1,473,763",넥슨,220
1958,1958,0,16,9,스타크래프트 리마스터,RTS,6.55,"8,879","800,599",77.0,"631,973",블리자드,220
1959,1959,0,18,10,던전앤파이터,액션,60.78,"7,984","625,015",96.0,"390,528",넥슨,220
1960,1960,0,20,11,리니지,RPG,6.48,"5,452","326,535",110.0,"181,028",엔씨소프트,220
1961,1961,0,22,12,디아블로3,RPG,6.02,"5,840","303,081",127.0,"143,475",블리자드,220
1962,1962,0,24,13,월드 오브 워크래프트,RPG,4.99,"4,779","251,529",135.0,"111,589",블리자드,220
1963,1963,0,26,14,사이퍼즈,액션,17.28,"4,528","177,703",114.0,"93,336",넥슨,220
1964,1964,0,28,15,Destiny: Guardians,FPS,1.21,"3,772","124,968",121.0,"62,255",스팀,220
1965,1965,0,30,16,워크래프트3 리포지드,RTS,0.97,"3,454","118,222",76.0,"94,519",블리자드,220
1966,1966,0,32,17,레인보우식스 시즈,FPS,1.08,"3,180","111,257",82.0,"82,443",네오위즈/스팀,220
1967,1967,0,34,18,아이온,RPG,2.16,"2,633","108,846",112.0,"58,643",엔씨소프트,220
1968,1968,0,36,19,블레이드 & 소울,RPG,2.08,"3,296","104,461",98.0,"63,547",엔씨소프트,220
1969,1969,0,38,20,히어로즈 오브 더 스톰,RTS,0.86,"3,650","104,444",85.0,"74,008",블리자드,220
1970,1970,0,40,21,테일즈런너,스포츠,3.49,"4,550","88,823",49.0,"110,744",스마일게이트,220
1971,1971,0,42,22,스타크래프트2,RTS,0.7,"3,416","84,509",72.0,"71,385",블리자드,220
1972,1972,0,44,23,크레이지아케이드,아케이드,66.21,"4,833","74,362",32.0,"139,833",넥슨,220
1973,1973,0,46,24,검은사막,RPG,1.36,"2,409","68,262",112.0,"36,673",(주)펄어비스,220
1974,1974,0,48,25,스페셜포스,FPS,0.65,"2,408","67,457",96.0,"42,355",네오위즈,220
1975,1975,0,50,26,리니지2,RPG,1.27,"1,775","63,671",170.0,"22,523",엔씨소프트,220
1976,1976,0,52,27,Astellia,RPG,1.18,"1,577","59,174",134.0,"26,587",스팀,220
1977,1977,0,54,28,Monster Hunter : World,액션,5.67,"1,948","58,252",104.0,"33,251",스팀,220
1978,1978,0,56,29,GTA 5,액션,5.25,"2,064","53,915",71.0,"45,534",스팀,220
1979,1979,0,58,30,파이널판타지14,RPG,1.02,"1,487","51,143",145.0,"21,139",액토즈소프트,220
1980,1980,0,0,1,리그 오브 레전드,RTS,91.77,"9,402","8,888,066",103.0,"5,187,978",라이엇게임즈,219
1981,1981,0,2,2,배틀그라운드,FPS,59.33,"9,287","4,131,534",80.0,"3,100,143",카카오/스팀,219
1982,1982,0,4,3,FIFA 온라인 4,스포츠,92.58,"9,299","1,694,446",55.0,"1,875,167",넥슨,219
1983,1983,0,6,4,오버워치,FPS,23.64,"9,195","1,646,206",74.0,"1,346,588",블리자드,219
1984,1984,0,8,5,로스트아크,RPG,38.3,"8,787","1,299,271",146.0,"536,134",스마일게이트,219
1985,1985,0,10,6,서든어택,FPS,12.24,"9,068","851,955",65.0,"795,386",넥슨,219
1986,1986,0,12,7,메이플스토리,RPG,23.18,"8,832","786,373",97.0,"491,846",넥슨,219
1987,1987,0,14,8,카트라이더,레이싱,98.27,"9,116","676,509",40.0,"1,015,384",넥슨,219
1988,1988,0,16,9,스타크래프트 리마스터,RTS,5.67,"8,837","548,670",77.0,"429,465",블리자드,219
1989,1989,0,18,10,던전앤파이터,액션,60.09,"8,216","440,440",88.0,"294,226",넥슨,219
1990,1990,0,20,11,리니지,RPG,6.91,"5,418","234,352",113.0,"126,933",엔씨소프트,219
1991,1991,0,22,12,월드 오브 워크래프트,RPG,5.71,"4,838","193,465",141.0,"82,331",블리자드,219
1992,1992,0,24,13,디아블로3,RPG,5.39,"5,557","182,550",121.0,"90,684",블리자드,219
1993,1993,0,26,14,사이퍼즈,액션,15.98,"4,431","117,100",110.0,"63,496",넥슨,219
1994,1994,0,28,15,Destiny: Guardians,FPS,1.16,"3,593","80,407",119.0,"40,711",스팀,219
1995,1995,0,30,16,워크래프트3 리포지드,RTS,0.82,"3,284","79,146",77.0,"62,044",블리자드,219
1996,1996,0,32,17,아이온,RPG,2.24,"2,568","75,815",111.0,"41,218",엔씨소프트,219
1997,1997,0,34,18,레인보우식스 시즈,FPS,1.07,"3,116","73,921",80.0,"55,688",네오위즈/스팀,219
1998,1998,0,36,19,블레이드 & 소울,RPG,2.14,"3,221","72,548",99.0,"43,988",엔씨소프트,219
1999,1999,0,38,20,히어로즈 오브 더 스톰,RTS,0.7,"3,461","67,720",87.0,"46,929",블리자드,219
2000,2000,0,40,21,테일즈런너,스포츠,3.25,"4,400","59,406",48.0,"74,959",스마일게이트,219
2001,2001,0,42,22,스타크래프트2,RTS,0.57,"3,282","54,663",70.0,"46,978",블리자드,219
2002,2002,0,44,23,크레이지아케이드,아케이드,65.97,"4,767","52,924",33.0,"99,217",넥슨,219
2003,2003,0,46,24,Monster Hunter : World,액션,6.63,"2,210","48,593",105.0,"27,620",스팀,219
2004,2004,0,48,25,검은사막,RPG,1.37,"2,267","46,192",113.0,"24,581",(주)펄어비스,219
2005,2005,0,50,26,스페셜포스,FPS,0.65,"2,332","45,098",93.0,"29,379",네오위즈,219
2006,2006,0,52,27,리니지2,RPG,1.3,"1,742","44,104",173.0,"15,266",엔씨소프트,219
2007,2007,0,54,28,DK온라인,RPG,1.18,629,"40,017",216.0,"11,170",마상소프트,219
2008,2008,0,56,29,Astellia,RPG,1.13,"1,394","38,085",137.0,"16,626",스팀,219
2009,2009,0,58,30,GTA 5,액션,4.93,"1,971","36,069",72.0,"30,073",스팀,219
2010,2010,0,0,1,리그 오브 레전드,RTS,90.64,"9,424","4,153,550",101.0,"2,479,353",라이엇게임즈,218
2011,2011,0,2,2,배틀그라운드,FPS,60.36,"9,324","2,052,567",80.0,"1,546,999",카카오/스팀,218
2012,2012,0,4,3,FIFA 온라인 4,스포츠,93.14,"9,341","923,417",58.0,"965,998",넥슨,218
2013,2013,0,6,4,오버워치,FPS,23.07,"9,266","784,501",73.0,"646,543",블리자드,218
2014,2014,0,8,5,로스트아크,RPG,39.59,"8,932","632,123",144.0,"263,635",스마일게이트,218
2015,2015,0,10,6,카트라이더,레이싱,98.72,"9,233","454,498",48.0,"572,043",넥슨,218
2016,2016,0,12,7,서든어택,FPS,11.79,"9,160","400,745",65.0,"369,832",넥슨,218
2017,2017,0,14,8,메이플스토리,RPG,21.34,"8,961","340,733",91.0,"224,870",넥슨,218
2018,2018,0,16,9,스타크래프트 리마스터,RTS,6.23,"9,032","285,411",73.0,"235,352",블리자드,218
2019,2019,0,18,10,던전앤파이터,액션,61.74,"8,535","244,709",92.0,"157,397",넥슨,218
2020,2020,0,20,11,월드 오브 워크래프트,RPG,5.78,"5,300","92,169",138.0,"40,247",블리자드,218
2021,2021,0,22,12,디아블로3,RPG,5.47,"6,199","87,343",114.0,"46,036",블리자드,218
2022,2022,0,24,13,리니지,RPG,5.46,"4,910","87,122",118.0,"44,576",엔씨소프트,218
2023,2023,0,26,14,사이퍼즈,액션,15.65,"5,153","62,016",109.0,"34,210",넥슨,218
2024,2024,0,28,15,스타크래프트2,RTS,0.9,"5,268","41,120",69.0,"35,852",블리자드,218
2025,2025,0,30,16,워크래프트3 리포지드,RTS,0.9,"3,895","41,049",72.0,"34,423",블리자드,218
2026,2026,0,32,17,Destiny: Guardians,FPS,1.19,"4,184","40,447",115.0,"21,221",스팀,218
2027,2027,0,34,18,블레이드 & 소울,RPG,2.4,"3,832","38,306",104.0,"22,083",엔씨소프트,218
2028,2028,0,36,19,히어로즈 오브 더 스톰,RTS,0.79,"3,985","35,832",79.0,"27,433",블리자드,218
2029,2029,0,38,20,아이온,RPG,2.18,"2,896","34,717",110.0,"19,020",엔씨소프트,218
2030,2030,0,40,21,레인보우식스 시즈,FPS,1.01,"3,372","34,134",79.0,"26,043",네오위즈/스팀,218
2031,2031,0,42,22,테일즈런너,스포츠,2.9,"4,802","28,657",51.0,"34,174",스마일게이트,218
2032,2032,0,44,23,검은사막,RPG,1.55,"2,724","24,681",109.0,"13,512",(주)펄어비스,218
2033,2033,0,46,24,크레이지아케이드,아케이드,66.89,"5,188","23,813",31.0,"46,688",넥슨,218
2034,2034,0,48,25,스페셜포스,FPS,0.67,"2,737","22,498",86.0,"15,725",네오위즈,218
2035,2035,0,50,26,Monster Hunter : World,액션,5.65,"2,504","22,386",100.0,"13,397",스팀,218
2036,2036,0,52,27,엘소드,RPG,1.4,"2,814","22,263",94.0,"13,784",넥슨,218
2037,2037,0,54,28,한게임 로우바둑이,보드,13.94,"3,396","21,919",25.0,"54,177",한게임,218
2038,2038,0,56,29,거상,RPG,1.34,"2,512","21,244",94.0,"13,547",(주)에이케이인터렉티브,218
2039,2039,0,58,30,리니지2,RPG,1.29,"1,885","20,474",174.0,"7,083",엔씨소프트,218
2040,2040,0,0,1,리그 오브 레전드,RTS,89.77,"9,427","14,691,329",102.0,"8,643,782",라이엇게임즈,217
2041,2041,0,2,2,배틀그라운드,FPS,61.37,"9,345","7,630,676",82.0,"5,628,365",카카오/스팀,217
2042,2042,0,4,3,FIFA 온라인 4,스포츠,92.12,"9,350","2,901,190",59.0,"2,984,110",넥슨,217
2043,2043,0,6,4,오버워치,FPS,21.68,"9,269","2,694,787",74.0,"2,192,147",블리자드,217
2044,2044,0,8,5,로스트아크,RPG,39.11,"8,977","2,229,369",147.0,"915,819",스마일게이트,217
2045,2045,0,10,6,카트라이더,레이싱,98.64,"9,279","1,643,988",50.0,"1,984,029",넥슨,217
2046,2046,0,12,7,서든어택,FPS,12.1,"9,193","1,504,450",65.0,"1,398,087",넥슨,217
2047,2047,0,14,8,메이플스토리,RPG,21.47,"9,005","1,223,611",97.0,"756,603",넥슨,217
2048,2048,0,16,9,스타크래프트 리마스터,RTS,6.76,"9,107","1,105,012",75.0,"897,297",블리자드,217
2049,2049,0,18,10,던전앤파이터,액션,57.2,"8,585","776,760",88.0,"528,741",넥슨,217
2050,2050,0,20,11,디아블로3,RPG,5.89,"6,324","335,722",119.0,"170,004",블리자드,217
2051,2051,0,22,12,월드 오브 워크래프트,RPG,5.81,"5,473","330,846",140.0,"142,416",블리자드,217
2052,2052,0,24,13,리니지,RPG,5.43,"4,937","309,007",118.0,"157,879",엔씨소프트,217
2053,2053,0,26,14,사이퍼즈,액션,17.62,"5,286","239,209",110.0,"131,195",넥슨,217
2054,2054,0,28,15,워크래프트3 리포지드,RTS,1.08,"4,218","176,253",74.0,"145,305",블리자드,217
2055,2055,0,30,16,스타크래프트2,RTS,1.02,"5,598","166,015",72.0,"139,848",블리자드,217
2056,2056,0,32,17,레인보우식스 시즈,FPS,1.1,"3,596","136,537",76.0,"107,606",네오위즈/스팀,217
2057,2057,0,34,18,아이온,RPG,2.36,"3,080","134,247",114.0,"71,227",엔씨소프트,217
2058,2058,0,36,19,히어로즈 오브 더 스톰,RTS,0.8,"4,122","129,483",83.0,"94,099",블리자드,217
2059,2059,0,38,20,Destiny: Guardians,FPS,1.03,"4,083","127,269",110.0,"69,378",스팀,217
2060,2060,0,40,21,블레이드 & 소울,RPG,2.19,"3,706","124,777",101.0,"73,737",엔씨소프트,217
2061,2061,0,42,22,테일즈런너,스포츠,3.4,"5,043","106,804",48.0,"135,701",스마일게이트,217
2062,2062,0,44,23,크레이지아케이드,아케이드,67.35,"5,610","96,690",31.0,"188,268",넥슨,217
2063,2063,0,46,24,검은사막,RPG,1.66,"2,842","94,136",122.0,"46,407",(주)펄어비스,217
2064,2064,0,48,25,스페셜포스,FPS,0.72,"2,868","89,260",91.0,"59,427",네오위즈,217
2065,2065,0,50,26,거상,RPG,1.49,"2,628","84,402",98.0,"51,790",(주)에이케이인터렉티브,217
2066,2066,0,52,27,Monster Hunter : World,액션,6.14,"2,570","83,250",103.0,"48,528",스팀,217
2067,2067,0,54,28,DOTA 2,RTS,0.45,"1,032","72,692",132.0,"33,278",스팀,217
2068,2068,0,56,29,한게임 로우바둑이,보드,12.69,"3,233","71,949",27.0,"164,804",한게임,217
2069,2069,0,58,30,리니지2,RPG,1.24,"1,922","70,651",168.0,"25,374",엔씨소프트,217
2070,2070,0,0,1,리그 오브 레전드,RTS,90.65,"9,419","12,409,017",100.0,"7,430,349",라이엇게임즈,216
2071,2071,0,2,2,배틀그라운드,FPS,59.32,"9,315","6,754,904",80.0,"5,057,429",카카오/스팀,216
2072,2072,0,4,3,오버워치,FPS,22.38,"9,242","2,547,446",73.0,"2,104,156",블리자드,216
2073,2073,0,6,4,FIFA 온라인 4,스포츠,91.78,"9,317","2,327,478",55.0,"2,581,993",넥슨,216
2074,2074,0,8,5,로스트아크,RPG,36.92,"8,730","1,690,954",151.0,"671,515",스마일게이트,216
2075,2075,0,10,6,카트라이더,레이싱,98.95,"9,246","1,630,420",48.0,"2,071,648",넥슨,216
2076,2076,0,12,7,서든어택,FPS,12.16,"9,140","1,383,760",66.0,"1,270,964",넥슨,216
2077,2077,0,14,8,메이플스토리,RPG,23.85,"8,817","1,092,488",101.0,"646,337",넥슨,216
2078,2078,0,16,9,스타크래프트 리마스터,RTS,6.06,"8,921","828,927",77.0,"653,032",블리자드,216
2079,2079,0,18,10,던전앤파이터,액션,54.25,"8,121","605,479",93.0,"382,108",넥슨,216
2080,2080,0,20,11,월드 오브 워크래프트,RPG,6.02,"4,982","275,338",139.0,"119,089",블리자드,216
2081,2081,0,22,12,리니지,RPG,5.97,"4,676","273,422",114.0,"144,993",엔씨소프트,216
2082,2082,0,24,13,디아블로3,RPG,5.24,"5,459","239,678",116.0,"124,212",블리자드,216
2083,2083,0,26,14,사이퍼즈,액션,16.63,"4,652","185,585",113.0,"98,304",넥슨,216
2084,2084,0,28,15,레인보우식스 시즈,FPS,1.46,"3,880","165,805",77.0,"130,052",네오위즈/스팀,216
2085,2085,0,30,16,APEX LEGENDS,FPS,1.28,"4,556","145,606",70.0,"125,800",Origin/스팀,216
2086,2086,0,32,17,워크래프트3 리포지드,RTS,0.96,"3,578","130,595",77.0,"102,813",블리자드,216
2087,2087,0,34,18,스타크래프트2,RTS,0.95,"4,985","128,831",72.0,"108,551",블리자드,216
2088,2088,0,36,19,Destiny: Guardians,FPS,1.01,"3,740","114,810",111.0,"61,913",스팀,216
2089,2089,0,38,20,아이온,RPG,2.42,"2,674","110,412",111.0,"60,033",엔씨소프트,216
2090,2090,0,40,21,히어로즈 오브 더 스톰,RTS,0.79,"3,710","107,015",83.0,"77,795",블리자드,216
2091,2091,0,42,22,블레이드 & 소울,RPG,2.25,"3,241","102,848",99.0,"61,492",엔씨소프트,216
2092,2092,0,44,23,테일즈런너,스포츠,3.8,"4,787","96,239",46.0,"125,540",스마일게이트,216
2093,2093,0,46,24,크레이지아케이드,아케이드,68.22,"5,271","88,485",32.0,"168,425",넥슨,216
2094,2094,0,48,25,GTA 5,액션,7.73,"2,484","86,210",76.0,"68,158",스팀,216
2095,2095,0,50,26,Monster Hunter : World,액션,6.48,"2,296","72,268",107.0,"40,543",스팀,216
2096,2096,0,52,27,스페셜포스,FPS,0.63,"2,421","70,807",95.0,"44,752",네오위즈,216
2097,2097,0,54,28,검은사막,RPG,1.54,"2,333","70,149",115.0,"36,542",(주)펄어비스,216
2098,2098,0,56,29,리니지2,RPG,1.38,"1,760","63,140",167.0,"22,681",엔씨소프트,216
2099,2099,0,58,30,한게임 로우바둑이,보드,11.75,"2,859","57,179",27.0,"130,129",한게임,216
2100,2100,0,0,1,리그 오브 레전드,RTS,90.2,"9,410","11,961,076",100.0,"7,176,384",라이엇게임즈,215
2101,2101,0,2,2,배틀그라운드,FPS,58.44,"9,305","6,627,675",83.0,"4,832,721",카카오/스팀,215
2102,2102,0,4,3,오버워치,FPS,21.34,"9,221","2,419,743",73.0,"1,991,829",블리자드,215
2103,2103,0,6,4,FIFA 온라인 4,스포츠,90.9,"9,299","1,972,131",56.0,"2,138,032",넥슨,215
2104,2104,0,8,5,로스트아크,RPG,34.45,"8,607","1,460,570",149.0,"590,756",스마일게이트,215
2105,2105,0,10,6,카트라이더,레이싱,98.89,"9,223","1,407,637",44.0,"1,941,659",넥슨,215
2106,2106,0,12,7,서든어택,FPS,11.88,"9,106","1,346,890",69.0,"1,183,435",넥슨,215
2107,2107,0,14,8,메이플스토리,RPG,24.83,"8,705","1,052,686",109.0,"580,658",넥슨,215
2108,2108,0,16,9,스타크래프트 리마스터,RTS,6.3,"8,911","835,004",76.0,"659,999",블리자드,215
2109,2109,0,18,10,던전앤파이터,액션,54.71,"7,929","556,581",94.0,"345,272",넥슨,215
2110,2110,0,20,11,APEX LEGENDS,FPS,3.85,"5,862","435,813",65.0,"408,780",Origin/스팀,215
2111,2111,0,22,12,리니지,RPG,6.45,"4,659","273,162",117.0,"140,520",엔씨소프트,215
2112,2112,0,24,13,월드 오브 워크래프트,RPG,6.3,"4,914","266,919",138.0,"116,032",블리자드,215
2113,2113,0,26,14,디아블로3,RPG,5.16,"5,240","218,619",118.0,"111,884",블리자드,215
2114,2114,0,28,15,사이퍼즈,액션,17.52,"4,596","178,242",107.0,"100,732",넥슨,215
2115,2115,0,30,16,레인보우식스 시즈,FPS,1.28,"3,736","144,920",77.0,"112,990",네오위즈/스팀,215
2116,2116,0,32,17,워크래프트3 리포지드,RTS,0.99,"3,573","130,816",78.0,"101,732",블리자드,215
2117,2117,0,34,18,스타크래프트2,RTS,0.97,"4,911","127,461",74.0,"104,274",블리자드,215
2118,2118,0,36,19,아이온,RPG,2.59,"2,700","109,798",111.0,"59,506",엔씨소프트,215
2119,2119,0,38,20,Destiny: Guardians,FPS,0.94,"3,567","105,747",113.0,"56,279",스팀,215
2120,2120,0,40,21,히어로즈 오브 더 스톰,RTS,0.77,"3,592","100,802",85.0,"71,367",블리자드,215
2121,2121,0,42,22,블레이드 & 소울,RPG,2.3,"3,156","97,431",98.0,"59,202",엔씨소프트,215
2122,2122,0,44,23,테일즈런너,스포츠,4.21,"4,633","91,166",46.0,"119,318",스마일게이트,215
2123,2123,0,46,24,크레이지아케이드,아케이드,68.72,"5,264","87,171",32.0,"164,413",넥슨,215
2124,2124,0,48,25,GTA 5,액션,7.29,"2,322","74,095",77.0,"58,248",스팀,215
2125,2125,0,50,26,검은사막,RPG,1.67,"2,349","70,531",116.0,"36,599",(주)펄어비스,215
2126,2126,0,52,27,스페셜포스,FPS,0.62,"2,454","69,836",97.0,"43,544",네오위즈,215
2127,2127,0,54,28,DOTA 2,RTS,0.52,"1,396","68,716",119.0,"35,583",스팀,215
2128,2128,0,56,29,리니지2,RPG,1.54,"1,826","65,179",169.0,"23,158",엔씨소프트,215
2129,2129,0,58,30,Monster Hunter : World,액션,5.9,"1,998","60,017",106.0,"34,019",스팀,215
2130,2130,0,0,1,리그 오브 레전드,RTS,89.87,"9,414","8,286,675",99.0,"5,040,093",라이엇게임즈,214
2131,2131,0,2,2,배틀그라운드,FPS,56.66,"9,303","4,378,614",79.0,"3,335,850",카카오/스팀,214
2132,2132,0,4,3,오버워치,FPS,22.13,"9,233","1,709,964",71.0,"1,451,021",블리자드,214
2133,2133,0,6,4,FIFA 온라인 4,스포츠,90.43,"9,293","1,270,985",55.0,"1,405,357",넥슨,214
2134,2134,0,8,5,카트라이더,레이싱,98.92,"9,248","1,057,726",43.0,"1,501,430",넥슨,214
2135,2135,0,10,6,서든어택,FPS,12.29,"9,143","949,379",66.0,"873,948",넥슨,214
2136,2136,0,12,7,로스트아크,RPG,31.96,"8,478","884,198",144.0,"367,847",스마일게이트,214
2137,2137,0,14,8,메이플스토리,RPG,25.44,"8,745","703,829",97.0,"437,390",넥슨,214
2138,2138,0,16,9,스타크래프트 리마스터,RTS,6.24,"8,900","575,092",76.0,"454,449",블리자드,214
2139,2139,0,18,10,던전앤파이터,액션,54.27,"7,848","358,770",94.0,"225,892",넥슨,214
